id,cost,is_locked_out
1,4.6,0.0
2,4.1,0.0
3,3.5,0.0
4,9.4,0.0
5,1.9,0.0
6,3.9,0.0
7,3.6,0.0
8,8.5,0.0
9,3.7,0.0
10,8.1,0.0
11,5.8,0.0
12,1.9,0.0
13,9.6,0.0
14,8.6,0.0
15,5.4,0.0
16,5.9,0.0
17,8.1,0.0
18,6.2,0.0
19,4.5,0.0
20,3.6,0.0
21,1.7,0.0
22,7.6,0.0
23,5.7,0.0
24,2.4,0.0
25,3.9,0.0
26,2.8,0.0
27,6.9,0.0
28,9.5,0.0
29,5.9,0.0
30,5.8,0.0
31,9.9,0.0
32,2.1,0.0
33,7.7,0.0
34,6.5,0.0
35,9.2,0.0
36,9.7,0.0
37,9.9,0.0
38,4.7,0.0
39,8.4,0.0
40,9.1,0.0
41,3.1,0.0
42,9.7,0.0
43,1.2,0.0
44,5.1,0.0
45,9.1,0.0
46,8.1,0.0
47,7.5,0.0
48,8.8,0.0
49,3.3,0.0
50,6.9,0.0
51,2.6,0.0
52,6.9,0.0
53,5.5,0.0
54,4.3,0.0
55,3.7,0.0
56,1.1,0.0
57,6.9,0.0
58,4.3,0.0
59,4.0,0.0
60,2.1,0.0
61,9.6,0.0
62,2.8,0.0
63,9.5,0.0
64,6.8,0.0
65,1.2,0.0
66,7.4,0.0
67,9.1,0.0
68,6.3,0.0
69,6.7,0.0
70,8.8,0.0
71,4.1,0.0
72,9.0,0.0
73,8.4,0.0
74,9.2,0.0
75,3.9,0.0
76,7.0,0.0
77,8.6,0.0
78,5.7,0.0
79,4.8,0.0
80,5.0,0.0
81,9.0,0.0
82,1.6,0.0
83,6.6,0.0
84,6.2,0.0
85,1.7,0.0
86,5.0,0.0
87,1.2,0.0
88,4.6,0.0
89,3.6,0.0
90,2.1,0.0
91,5.2,0.0
92,1.5,0.0
93,4.8,0.0
94,4.9,0.0
95,6.7,0.0
96,2.1,0.0
97,2.7,0.0
98,4.7,0.0
99,5.9,0.0
100,8.0,0.0
101,5.3,0.0
102,7.6,0.0
103,5.7,0.0
104,2.3,0.0
105,3.0,0.0
106,9.0,0.0
107,5.4,0.0
108,1.6,0.0
109,1.5,0.0
110,6.9,0.0
111,4.4,0.0
112,4.7,0.0
113,3.4,0.0
114,8.8,0.0
115,9.7,0.0
116,7.8,0.0
117,3.2,0.0
118,6.9,0.0
119,6.1,0.0
120,7.3,0.0
121,4.1,0.0
122,4.8,0.0
123,4.7,0.0
124,5.9,0.0
125,3.2,0.0
126,5.7,0.0
127,2.6,0.0
128,7.7,0.0
129,2.1,0.0
130,7.3,0.0
131,4.6,0.0
132,7.4,0.0
133,5.1,0.0
134,10.0,0.0
135,7.9,0.0
136,5.0,0.0
137,5.0,0.0
138,3.4,0.0
139,6.5,0.0
140,5.1,0.0
141,4.6,0.0
142,4.6,0.0
143,2.3,0.0
144,3.5,0.0
145,4.8,0.0
146,4.0,0.0
147,5.2,0.0
148,9.8,0.0
149,8.9,0.0
150,8.9,0.0
151,8.7,0.0
152,5.8,0.0
153,7.1,0.0
154,3.2,0.0
155,7.1,0.0
156,7.1,0.0
157,4.7,0.0
158,4.4,0.0
159,6.9,0.0
160,2.3,0.0
161,4.7,0.0
162,3.5,0.0
163,3.3,0.0
164,4.0,0.0
165,9.0,0.0
166,3.0,0.0
167,8.6,0.0
168,4.0,0.0
169,9.4,0.0
170,5.6,0.0
171,1.9,0.0
172,2.6,0.0
173,2.5,0.0
174,9.3,0.0
175,4.9,0.0
176,4.0,0.0
177,2.2,0.0
178,1.1,0.0
179,7.9,0.0
180,4.1,0.0
181,4.5,0.0
182,5.9,0.0
183,5.0,0.0
184,9.9,0.0
185,1.9,0.0
186,7.9,0.0
187,5.9,0.0
188,3.3,0.0
189,8.4,0.0
190,1.4,0.0
191,7.0,0.0
192,9.1,0.0
193,5.7,0.0
194,6.6,0.0
195,5.0,0.0
196,5.6,0.0
197,7.6,0.0
198,6.9,0.0
199,8.0,0.0
200,5.7,0.0
201,7.0,0.0
202,2.4,0.0
203,1.1,0.0
204,1.4,0.0
205,9.2,0.0
206,2.7,0.0
207,8.9,0.0
208,3.9,0.0
209,1.7,0.0
210,3.0,0.0
211,4.4,0.0
212,5.1,0.0
213,5.7,0.0
214,3.4,0.0
215,1.4,0.0
216,8.8,0.0
217,2.6,0.0
218,1.0,0.0
219,7.6,0.0
220,7.0,0.0
221,5.8,0.0
222,9.4,0.0
223,7.2,0.0
224,5.4,0.0
225,2.5,0.0
226,2.6,0.0
227,5.5,0.0
228,3.2,0.0
229,5.5,0.0
230,2.0,0.0
231,3.8,0.0
232,9.5,0.0
233,2.1,0.0
234,1.9,0.0
235,6.3,0.0
236,7.1,1.0
237,2.0,1.0
238,1.6,0.0
239,6.4,0.0
240,6.5,0.0
241,9.4,0.0
242,5.9,0.0
243,4.3,0.0
244,3.5,0.0
245,6.7,0.0
246,5.4,0.0
247,7.3,0.0
248,4.1,0.0
249,1.8,0.0
250,6.6,0.0
251,3.1,0.0
252,9.4,0.0
253,4.4,0.0
254,7.3,0.0
255,4.7,0.0
256,3.7,0.0
257,6.2,0.0
258,1.8,0.0
259,2.4,0.0
260,3.4,0.0
261,4.1,1.0
262,6.9,1.0
263,7.6,0.0
264,3.0,0.0
265,7.9,0.0
266,6.7,0.0
267,6.4,0.0
268,3.8,0.0
269,9.6,0.0
270,9.3,0.0
271,4.0,0.0
272,3.7,0.0
273,8.5,0.0
274,8.5,0.0
275,4.2,0.0
276,3.8,0.0
277,4.6,0.0
278,7.6,0.0
279,2.8,0.0
280,8.2,0.0
281,7.9,0.0
282,2.7,0.0
283,8.0,0.0
284,6.1,0.0
285,6.1,0.0
286,3.2,0.0
287,1.5,0.0
288,6.7,0.0
289,9.1,0.0
290,5.8,0.0
291,8.3,0.0
292,5.3,0.0
293,9.6,0.0
294,5.1,0.0
295,2.6,0.0
296,3.2,0.0
297,2.2,0.0
298,6.0,0.0
299,8.7,0.0
300,7.8,0.0
301,4.3,0.0
302,9.9,0.0
303,9.6,0.0
304,9.2,0.0
305,9.5,0.0
306,3.4,0.0
307,7.2,0.0
308,8.5,0.0
309,2.7,0.0
310,8.5,0.0
311,4.0,0.0
312,4.5,0.0
313,3.6,0.0
314,3.2,0.0
315,1.5,0.0
316,3.0,0.0
317,9.2,0.0
318,9.8,0.0
319,2.5,0.0
320,5.7,0.0
321,4.7,0.0
322,1.4,0.0
323,6.5,0.0
324,3.7,0.0
325,8.0,0.0
326,3.5,0.0
327,2.8,0.0
328,5.1,0.0
329,8.0,0.0
330,4.3,0.0
331,7.6,0.0
332,1.3,0.0
333,5.1,0.0
334,9.4,0.0
335,1.8,0.0
336,8.7,0.0
337,4.2,0.0
338,9.0,0.0
339,3.6,0.0
340,3.2,0.0
341,8.3,0.0
342,9.1,0.0
343,4.5,0.0
344,4.6,0.0
345,8.8,0.0
346,6.7,0.0
347,2.3,0.0
348,3.4,0.0
349,5.0,0.0
350,3.2,0.0
351,3.4,0.0
352,9.7,0.0
353,6.0,0.0
354,7.4,0.0
355,4.1,0.0
356,6.4,0.0
357,8.9,0.0
358,4.8,0.0
359,7.4,0.0
360,6.2,0.0
361,4.7,0.0
362,9.5,0.0
363,3.0,0.0
364,2.2,0.0
365,5.4,0.0
366,4.7,0.0
367,9.8,0.0
368,8.2,0.0
369,7.0,0.0
370,5.1,0.0
371,6.6,0.0
372,2.1,0.0
373,1.1,0.0
374,6.4,0.0
375,4.0,0.0
376,6.9,0.0
377,5.1,0.0
378,5.6,0.0
379,1.1,0.0
380,9.0,0.0
381,8.1,0.0
382,5.0,0.0
383,5.4,0.0
384,2.2,0.0
385,8.9,0.0
386,1.6,0.0
387,6.3,0.0
388,10.0,0.0
389,1.4,0.0
390,7.6,0.0
391,6.0,0.0
392,6.5,0.0
393,9.1,0.0
394,7.2,0.0
395,3.4,0.0
396,9.5,0.0
397,5.9,0.0
398,7.9,0.0
399,3.3,0.0
400,2.4,0.0
401,1.5,0.0
402,2.8,0.0
403,1.5,0.0
404,7.2,0.0
405,8.7,0.0
406,6.9,0.0
407,3.0,0.0
408,8.5,0.0
409,4.2,0.0
410,3.3,0.0
411,6.1,0.0
412,4.7,0.0
413,6.9,0.0
414,1.5,0.0
415,4.2,0.0
416,2.2,0.0
417,7.8,0.0
418,8.5,0.0
419,2.2,0.0
420,3.0,0.0
421,9.3,0.0
422,3.7,0.0
423,6.1,0.0
424,2.8,0.0
425,8.5,0.0
426,5.4,0.0
427,5.0,0.0
428,9.3,0.0
429,6.3,0.0
430,6.9,0.0
431,6.9,0.0
432,6.9,0.0
433,8.3,0.0
434,9.5,0.0
435,6.6,0.0
436,2.9,0.0
437,9.2,0.0
438,8.0,0.0
439,3.9,0.0
440,1.3,0.0
441,2.9,0.0
442,2.5,0.0
443,4.9,0.0
444,6.9,0.0
445,8.4,0.0
446,7.8,0.0
447,2.8,0.0
448,2.4,0.0
449,8.2,0.0
450,4.9,0.0
451,1.0,0.0
452,5.5,0.0
453,9.3,0.0
454,6.5,0.0
455,7.4,0.0
456,8.4,0.0
457,6.8,0.0
458,4.4,0.0
459,7.5,0.0
460,8.1,0.0
461,2.0,0.0
462,3.5,0.0
463,9.8,0.0
464,5.1,0.0
465,4.3,0.0
466,4.0,0.0
467,7.8,0.0
468,7.2,0.0
469,6.9,0.0
470,5.2,0.0
471,4.8,0.0
472,3.7,0.0
473,8.6,0.0
474,2.0,0.0
475,4.0,0.0
476,1.6,0.0
477,4.4,0.0
478,7.2,0.0
479,8.2,0.0
480,4.0,0.0
481,9.1,0.0
482,5.5,0.0
483,6.1,0.0
484,5.9,0.0
485,7.6,0.0
486,2.5,0.0
487,5.8,0.0
488,6.1,0.0
489,3.3,0.0
490,7.7,0.0
491,3.6,0.0
492,4.8,0.0
493,7.2,0.0
494,5.6,0.0
495,10.0,0.0
496,6.0,0.0
497,7.0,0.0
498,1.7,0.0
499,8.3,0.0
500,6.5,0.0
