id,cost,is_locked_out
1,6.5,0.0
2,9.5,0.0
3,4.7,0.0
4,1.8,0.0
5,9.5,0.0
6,2.9,0.0
7,9.3,0.0
8,5.3,0.0
9,9.4,0.0
10,8.5,0.0
11,4.6,0.0
12,3.0,0.0
13,8.4,0.0
14,1.9,0.0
15,5.1,0.0
16,9.6,0.0
17,9.0,0.0
18,4.5,0.0
19,4.7,0.0
20,9.2,0.0
21,4.5,0.0
22,5.9,0.0
23,1.3,0.0
24,8.5,0.0
25,9.1,0.0
26,3.3,0.0
27,8.1,0.0
28,6.1,0.0
29,4.7,0.0
30,8.9,0.0
31,6.7,0.0
32,5.5,0.0
33,2.2,0.0
34,3.9,0.0
35,4.7,0.0
36,1.8,0.0
37,4.8,0.0
38,7.3,0.0
39,2.2,0.0
40,9.0,0.0
41,8.4,0.0
42,2.9,0.0
43,6.1,0.0
44,5.2,0.0
45,6.5,0.0
46,9.1,0.0
47,6.6,0.0
48,4.6,0.0
49,2.4,0.0
50,7.7,0.0
51,8.8,0.0
52,6.5,0.0
53,5.7,0.0
54,5.5,0.0
55,1.4,0.0
56,8.8,0.0
57,7.0,0.0
58,7.1,0.0
59,8.8,0.0
60,3.6,0.0
61,8.5,0.0
62,6.4,0.0
63,1.1,0.0
64,4.1,0.0
65,5.5,0.0
66,3.0,0.0
67,7.8,0.0
68,1.6,0.0
69,5.7,0.0
70,8.2,0.0
71,1.0,0.0
72,3.4,0.0
73,2.7,0.0
74,1.2,0.0
75,6.9,0.0
76,6.6,0.0
77,2.0,0.0
78,2.8,0.0
79,4.6,0.0
80,7.1,0.0
81,6.3,0.0
82,4.1,0.0
83,3.9,0.0
84,7.6,0.0
85,6.8,0.0
86,7.6,0.0
87,1.9,0.0
88,4.8,0.0
89,4.5,0.0
90,9.5,0.0
91,4.3,0.0
92,8.5,0.0
93,1.6,0.0
94,8.0,0.0
95,8.5,0.0
96,5.1,0.0
97,9.5,0.0
98,3.7,0.0
99,6.3,0.0
100,4.6,0.0
101,7.8,0.0
