id,cost,is_locked_out
1,5.5,0.0
2,5.0,0.0
3,8.4,0.0
4,4.5,0.0
5,8.7,0.0
6,6.7,0.0
7,2.8,0.0
8,5.2,0.0
9,3.6,0.0
10,8.9,0.0
11,8.4,0.0
12,8.9,0.0
13,4.2,0.0
14,3.0,0.0
15,2.2,0.0
16,1.2,0.0
17,4.2,0.0
18,10.0,0.0
19,7.3,0.0
20,7.5,0.0
21,4.9,0.0
22,4.8,0.0
23,2.4,0.0
24,2.6,0.0
25,6.0,0.0
26,8.2,0.0
27,6.4,0.0
28,3.0,0.0
29,3.2,0.0
30,3.2,0.0
31,2.9,0.0
32,2.8,0.0
33,6.7,0.0
34,2.8,0.0
35,2.1,0.0
36,1.9,0.0
37,6.3,0.0
38,9.9,0.0
39,6.9,0.0
40,8.5,0.0
41,4.0,0.0
42,2.2,0.0
43,2.2,0.0
44,6.7,0.0
45,2.1,0.0
46,9.0,0.0
47,8.0,0.0
48,8.0,0.0
49,2.1,0.0
50,4.6,0.0
51,7.8,0.0
52,7.1,0.0
53,9.3,0.0
54,1.2,0.0
55,5.8,0.0
56,7.5,0.0
57,4.0,0.0
58,1.9,0.0
59,9.9,0.0
60,5.4,0.0
61,9.4,0.0
62,7.9,0.0
63,1.9,0.0
64,5.9,0.0
65,6.6,0.0
66,4.0,0.0
67,8.6,0.0
68,8.3,0.0
69,4.2,0.0
70,8.2,0.0
71,9.0,0.0
72,1.8,0.0
73,6.3,0.0
74,6.0,0.0
75,5.5,0.0
76,1.9,0.0
77,6.6,0.0
78,5.9,0.0
79,9.8,0.0
80,3.2,0.0
81,3.2,0.0
82,3.1,0.0
83,2.2,0.0
84,7.1,0.0
85,6.5,0.0
86,6.1,0.0
87,5.6,0.0
88,7.5,0.0
89,2.0,0.0
90,8.3,0.0
91,4.2,0.0
92,1.1,0.0
93,5.5,0.0
94,6.5,0.0
95,4.9,0.0
96,9.3,0.0
97,5.6,0.0
98,1.4,0.0
99,8.8,0.0
100,5.7,0.0
101,9.2,0.0
102,9.2,0.0
103,7.9,0.0
104,7.4,0.0
105,1.6,0.0
106,7.6,0.0
107,6.1,0.0
108,1.7,0.0
109,9.3,0.0
110,9.8,0.0
111,1.6,0.0
112,1.7,0.0
113,9.3,0.0
114,6.9,0.0
115,1.5,0.0
116,9.7,0.0
117,3.4,0.0
118,7.2,0.0
119,5.8,0.0
120,2.3,0.0
121,1.5,0.0
122,5.8,0.0
123,4.3,0.0
124,6.5,0.0
125,3.7,0.0
126,9.4,0.0
127,3.9,0.0
128,2.7,0.0
129,5.2,0.0
130,5.2,0.0
131,1.4,0.0
132,8.5,0.0
133,9.3,0.0
134,8.5,0.0
135,8.1,0.0
136,2.2,0.0
137,5.6,0.0
138,9.8,0.0
139,6.2,0.0
140,1.1,0.0
141,1.6,0.0
142,9.4,0.0
143,4.3,0.0
144,6.6,0.0
145,3.6,0.0
146,5.2,0.0
147,7.0,0.0
148,7.1,0.0
149,1.7,0.0
150,8.0,0.0
151,4.8,0.0
152,1.5,0.0
153,9.0,0.0
154,2.8,0.0
155,6.1,0.0
156,5.7,0.0
157,7.8,0.0
158,3.1,0.0
159,2.4,0.0
160,3.4,0.0
161,8.5,0.0
162,7.4,0.0
163,2.3,0.0
164,1.2,0.0
165,5.0,0.0
166,4.2,0.0
167,5.2,0.0
168,4.2,0.0
169,7.3,0.0
170,4.1,0.0
171,2.3,0.0
172,4.8,0.0
173,1.9,0.0
174,4.1,0.0
175,3.6,0.0
176,3.2,0.0
177,5.6,0.0
178,7.8,0.0
179,4.8,0.0
180,8.3,0.0
181,6.7,0.0
182,4.5,0.0
183,9.6,0.0
184,6.4,0.0
185,9.5,0.0
186,2.2,0.0
187,1.3,0.0
188,2.2,0.0
189,3.1,0.0
190,8.6,0.0
191,9.0,0.0
192,2.5,0.0
193,5.1,0.0
194,3.8,0.0
195,7.7,0.0
196,5.8,0.0
197,3.8,0.0
198,6.9,0.0
199,3.8,0.0
200,9.8,0.0
201,1.6,0.0
202,4.1,0.0
203,9.8,0.0
204,5.5,0.0
205,8.4,0.0
206,4.8,0.0
207,5.0,0.0
208,1.6,0.0
209,9.7,0.0
210,8.7,0.0
211,6.1,0.0
212,3.9,0.0
213,6.9,0.0
214,5.0,0.0
215,5.3,0.0
216,4.9,0.0
217,6.7,0.0
218,1.5,0.0
219,3.3,0.0
220,1.4,0.0
221,7.3,0.0
222,7.8,0.0
223,2.7,0.0
224,6.8,0.0
225,2.9,0.0
226,1.3,0.0
227,6.7,0.0
228,7.3,0.0
229,4.9,0.0
230,4.8,0.0
231,8.4,0.0
232,7.3,0.0
233,3.7,0.0
234,8.0,0.0
235,7.8,0.0
236,5.3,0.0
237,9.2,0.0
238,6.6,0.0
239,8.3,0.0
240,3.4,0.0
241,5.4,0.0
242,6.5,0.0
243,7.3,0.0
244,5.2,0.0
245,5.3,0.0
246,9.3,0.0
247,8.2,0.0
248,8.3,0.0
249,7.5,0.0
250,2.1,0.0
251,7.9,0.0
252,6.0,0.0
253,5.7,0.0
254,4.4,0.0
255,7.4,0.0
256,8.0,0.0
257,8.0,0.0
258,9.3,0.0
259,8.8,0.0
260,5.2,0.0
261,3.4,0.0
262,1.5,0.0
263,5.1,0.0
264,3.6,0.0
265,8.5,0.0
266,8.9,0.0
267,5.5,0.0
268,7.7,0.0
269,6.5,0.0
270,4.6,0.0
271,4.3,0.0
272,7.7,0.0
273,9.3,0.0
274,2.3,0.0
275,1.1,0.0
276,9.8,0.0
277,4.5,0.0
278,9.9,0.0
279,2.8,0.0
280,4.0,0.0
281,4.9,0.0
282,3.0,0.0
283,3.1,0.0
284,6.5,0.0
285,8.2,0.0
286,4.2,0.0
287,2.0,0.0
288,8.0,0.0
289,8.7,0.0
290,9.8,0.0
291,8.3,0.0
292,8.3,0.0
293,1.5,0.0
294,2.0,0.0
295,4.3,0.0
296,9.9,0.0
297,2.9,0.0
298,3.1,0.0
299,1.6,0.0
300,1.8,0.0
