id,cost,is_locked_out
1,4.7,0.0
2,6.9,0.0
3,1.7,0.0
4,2.7,0.0
5,4.9,0.0
6,3.5,0.0
7,2.4,0.0
8,6.3,0.0
9,5.6,0.0
10,4.7,0.0
11,6.3,0.0
12,1.4,0.0
13,7.5,0.0
14,3.9,0.0
15,5.6,0.0
16,6.5,0.0
17,1.7,0.0
18,5.0,0.0
19,8.6,0.0
20,3.3,0.0
21,2.6,0.0
22,8.9,0.0
23,1.3,0.0
24,4.9,0.0
25,1.6,0.0
26,2.4,0.0
27,7.4,0.0
28,7.1,0.0
29,8.8,0.0
30,2.6,0.0
31,8.6,0.0
32,8.9,0.0
33,4.6,0.0
34,3.0,0.0
35,3.1,0.0
36,3.2,0.0
37,6.7,0.0
38,1.7,0.0
39,4.3,0.0
40,5.2,0.0
41,9.0,0.0
42,7.5,0.0
43,5.2,0.0
44,8.7,0.0
45,3.1,0.0
46,5.9,0.0
47,4.0,0.0
48,8.2,0.0
49,2.0,0.0
50,3.1,0.0
51,3.6,0.0
52,8.4,0.0
53,1.7,0.0
54,5.9,0.0
55,9.7,0.0
56,9.2,0.0
57,5.6,0.0
58,9.5,0.0
59,6.2,0.0
60,6.1,0.0
61,3.4,0.0
62,3.0,0.0
63,9.5,0.0
64,8.8,0.0
65,8.6,0.0
66,2.0,0.0
67,1.5,0.0
68,7.8,0.0
69,9.8,0.0
70,5.7,0.0
71,5.9,0.0
72,8.3,0.0
73,4.2,0.0
74,2.4,0.0
75,2.7,0.0
76,3.0,0.0
77,1.9,0.0
78,9.5,0.0
79,6.2,0.0
80,9.1,0.0
81,7.5,0.0
82,3.7,0.0
83,2.1,0.0
84,4.7,0.0
85,5.1,0.0
86,9.6,0.0
87,7.9,0.0
88,2.1,0.0
89,1.9,0.0
90,9.8,0.0
91,5.4,0.0
92,8.8,0.0
93,5.7,0.0
94,7.3,0.0
95,2.7,0.0
96,9.3,0.0
97,8.0,0.0
98,2.6,0.0
99,2.9,0.0
100,7.0,0.0
101,2.6,0.0
102,2.8,0.0
103,2.0,0.0
104,3.2,0.0
105,9.0,0.0
106,6.2,0.0
107,9.0,0.0
108,7.8,0.0
109,3.7,0.0
110,7.8,0.0
111,6.5,0.0
112,4.0,0.0
113,8.1,0.0
114,2.4,0.0
115,2.8,0.0
116,2.7,0.0
117,3.8,0.0
118,6.5,0.0
119,9.8,0.0
120,4.1,0.0
121,4.1,0.0
122,1.5,0.0
123,6.3,0.0
124,2.9,0.0
125,5.0,0.0
126,3.6,0.0
127,7.1,0.0
128,6.8,0.0
129,6.8,0.0
130,5.9,1.0
131,9.9,1.0
132,4.3,0.0
133,3.1,0.0
134,7.2,0.0
135,7.7,0.0
136,7.8,0.0
137,7.5,0.0
138,8.0,0.0
139,6.1,0.0
140,6.3,0.0
141,8.4,0.0
142,2.5,0.0
143,3.3,0.0
144,3.5,0.0
145,3.0,0.0
146,9.7,0.0
147,5.6,0.0
148,3.5,0.0
149,1.1,0.0
150,9.7,1.0
151,1.8,1.0
152,1.2,0.0
153,3.3,0.0
154,7.8,0.0
155,5.2,0.0
156,8.8,0.0
157,6.4,0.0
158,5.3,0.0
159,3.7,0.0
160,2.2,0.0
161,9.2,0.0
162,6.7,0.0
163,7.7,0.0
164,8.0,0.0
165,3.6,0.0
166,4.3,0.0
167,6.3,0.0
168,8.2,0.0
169,1.3,0.0
170,1.1,0.0
171,8.2,0.0
172,3.8,0.0
173,5.6,0.0
174,3.1,0.0
175,4.6,0.0
176,3.9,0.0
177,7.1,0.0
178,5.2,0.0
179,6.7,0.0
180,2.3,0.0
181,8.0,0.0
182,9.1,0.0
183,4.3,0.0
184,6.9,0.0
185,4.7,0.0
186,6.1,0.0
187,4.9,0.0
188,6.3,0.0
189,8.7,0.0
190,4.0,0.0
191,4.6,0.0
192,1.8,0.0
193,4.9,0.0
194,3.8,0.0
195,2.5,0.0
196,9.2,0.0
197,9.6,0.0
198,8.3,0.0
199,4.7,0.0
200,5.2,0.0
201,4.4,0.0
202,7.0,0.0
203,7.6,0.0
204,1.2,0.0
205,1.7,0.0
206,5.2,0.0
207,8.4,0.0
208,2.7,0.0
209,3.3,0.0
210,1.2,0.0
211,1.0,0.0
212,7.6,0.0
213,4.7,0.0
214,1.8,0.0
215,1.4,0.0
216,3.4,0.0
217,8.7,0.0
218,9.2,0.0
219,3.2,0.0
220,4.8,0.0
221,8.1,0.0
222,7.9,0.0
223,9.0,0.0
224,1.4,0.0
225,9.9,0.0
226,9.2,0.0
227,5.5,0.0
228,9.7,0.0
229,2.0,0.0
230,9.7,0.0
231,3.1,0.0
232,4.1,0.0
233,4.0,0.0
234,9.0,0.0
235,5.1,0.0
236,5.9,0.0
237,1.3,0.0
238,6.3,0.0
239,7.6,0.0
240,8.6,0.0
241,3.9,0.0
242,2.1,0.0
243,4.2,0.0
244,6.5,0.0
245,8.7,0.0
246,5.6,0.0
247,9.8,0.0
248,6.4,0.0
249,2.8,0.0
250,1.6,0.0
251,3.2,0.0
252,1.1,0.0
253,2.8,0.0
254,5.0,0.0
255,5.5,0.0
256,7.7,0.0
257,8.1,0.0
258,6.8,0.0
259,9.2,0.0
260,7.3,0.0
261,5.9,0.0
262,6.7,0.0
263,6.6,0.0
264,4.9,0.0
265,6.7,0.0
266,5.0,0.0
267,6.2,0.0
268,6.7,0.0
269,9.2,0.0
270,3.3,0.0
271,2.8,0.0
272,4.2,0.0
273,4.8,0.0
274,2.3,0.0
275,5.2,0.0
276,9.6,0.0
277,6.7,0.0
278,5.8,0.0
279,1.4,0.0
280,7.8,0.0
281,7.6,0.0
282,4.2,0.0
283,6.9,0.0
284,9.6,0.0
285,6.1,0.0
286,6.9,0.0
287,8.8,0.0
288,5.2,0.0
289,1.1,0.0
290,6.9,0.0
291,1.8,0.0
292,8.1,0.0
293,5.3,0.0
294,3.6,0.0
295,2.8,0.0
296,4.7,0.0
297,8.8,0.0
298,2.9,0.0
299,2.4,0.0
300,6.1,0.0
