id,cost,is_locked_out
1,8.0,0.0
2,6.4,0.0
3,9.3,0.0
4,3.8,0.0
5,8.5,0.0
6,1.9,0.0
7,2.4,0.0
8,2.7,0.0
9,2.6,0.0
10,5.5,0.0
11,9.4,0.0
12,6.6,0.0
13,9.6,0.0
14,9.3,0.0
15,3.4,0.0
16,5.7,0.0
17,6.3,0.0
18,6.9,0.0
19,3.9,0.0
20,8.7,0.0
21,2.9,0.0
22,9.9,0.0
23,6.8,0.0
24,9.9,0.0
25,1.4,0.0
26,9.4,0.0
27,6.1,0.0
28,9.0,0.0
29,1.2,0.0
30,3.5,0.0
31,4.6,0.0
32,2.0,0.0
33,2.5,0.0
34,3.5,0.0
35,4.0,0.0
36,9.0,0.0
37,5.5,0.0
38,5.2,0.0
39,4.4,0.0
40,4.4,0.0
41,4.5,0.0
42,3.4,0.0
43,7.3,0.0
44,2.9,0.0
45,4.1,0.0
46,2.8,0.0
47,9.4,0.0
48,4.1,0.0
49,9.5,0.0
50,6.1,0.0
51,5.7,0.0
52,4.0,0.0
53,2.6,0.0
54,7.0,0.0
55,3.5,0.0
56,1.4,0.0
57,3.5,0.0
58,4.7,0.0
59,6.6,0.0
60,9.8,0.0
61,8.5,0.0
62,8.1,0.0
63,1.8,0.0
64,9.5,0.0
65,7.7,0.0
66,8.8,0.0
67,10.0,0.0
68,7.6,0.0
69,4.4,0.0
70,3.7,0.0
71,2.4,0.0
72,4.6,0.0
73,8.0,0.0
74,2.1,0.0
75,9.9,0.0
76,3.3,0.0
77,1.5,0.0
78,8.4,0.0
79,6.2,0.0
80,5.8,0.0
81,7.6,0.0
82,9.7,0.0
83,5.9,0.0
84,4.9,0.0
85,3.7,0.0
86,2.8,0.0
87,8.2,0.0
88,8.2,0.0
89,7.3,0.0
90,8.7,0.0
91,7.6,0.0
92,8.1,0.0
93,7.2,0.0
94,2.9,0.0
95,1.7,0.0
96,8.0,0.0
97,4.0,0.0
98,9.0,0.0
99,1.4,0.0
100,8.9,0.0
101,6.2,0.0
102,1.6,0.0
103,2.3,0.0
104,3.6,0.0
105,2.9,0.0
106,9.2,0.0
107,8.1,0.0
108,4.3,0.0
109,6.3,0.0
110,1.2,0.0
111,4.6,0.0
112,5.4,0.0
113,5.4,0.0
114,4.0,0.0
115,9.9,0.0
116,7.5,0.0
117,7.5,0.0
118,10.0,0.0
119,4.0,0.0
120,4.4,0.0
121,3.3,0.0
122,7.1,0.0
123,6.1,0.0
124,6.8,0.0
125,1.2,0.0
126,5.8,0.0
127,2.4,0.0
128,1.5,0.0
129,1.9,0.0
130,5.8,0.0
131,8.6,0.0
132,5.3,0.0
133,6.2,0.0
134,8.0,0.0
135,1.1,0.0
136,7.0,0.0
137,3.9,0.0
138,7.4,0.0
139,1.8,0.0
140,4.5,0.0
141,3.7,0.0
142,4.7,0.0
143,1.4,0.0
144,3.1,0.0
