id,cost,is_locked_out
1,8.8,0.0
2,8.4,0.0
3,3.2,0.0
4,9.4,0.0
5,7.7,0.0
6,3.1,0.0
7,1.5,0.0
8,2.5,0.0
9,7.5,0.0
10,3.2,0.0
11,2.6,0.0
12,4.6,0.0
13,4.5,0.0
14,1.7,0.0
15,7.6,0.0
16,8.0,0.0
17,8.8,0.0
18,4.9,0.0
19,5.7,0.0
20,4.9,0.0
21,6.1,0.0
22,5.0,0.0
23,9.7,0.0
24,5.3,0.0
25,9.5,0.0
26,5.1,0.0
27,6.3,0.0
28,1.8,0.0
29,4.2,0.0
30,1.0,0.0
31,8.3,0.0
32,2.1,0.0
33,5.0,0.0
34,8.8,0.0
35,8.7,0.0
36,1.2,0.0
37,1.7,0.0
38,1.7,0.0
39,3.6,0.0
40,5.1,0.0
41,5.5,0.0
42,7.1,0.0
43,5.7,0.0
44,2.5,0.0
45,4.8,0.0
46,6.8,0.0
47,1.7,0.0
48,7.8,0.0
49,1.5,0.0
50,9.1,0.0
51,4.4,0.0
52,5.2,0.0
53,9.1,0.0
54,2.7,0.0
55,2.1,0.0
56,3.3,0.0
57,4.4,0.0
58,7.4,0.0
59,1.7,0.0
60,2.3,0.0
61,7.2,0.0
62,3.9,0.0
63,8.9,0.0
64,1.4,0.0
65,8.3,0.0
66,2.7,0.0
67,5.4,0.0
68,1.8,0.0
69,4.8,0.0
70,6.3,0.0
71,8.4,0.0
72,6.3,0.0
73,4.0,0.0
74,5.9,0.0
75,7.8,0.0
76,9.7,0.0
77,8.6,0.0
78,9.7,0.0
79,1.5,0.0
80,3.8,0.0
81,6.8,0.0
82,1.5,0.0
83,5.1,0.0
84,2.5,0.0
85,5.7,0.0
86,4.3,0.0
87,9.6,0.0
88,9.8,0.0
89,7.9,0.0
90,9.9,0.0
91,5.7,0.0
92,1.2,0.0
93,4.9,0.0
94,1.6,0.0
95,7.3,0.0
96,7.6,0.0
97,7.2,0.0
98,3.9,0.0
99,9.1,0.0
100,1.7,0.0
101,5.8,0.0
102,5.4,0.0
103,1.8,0.0
104,6.3,0.0
105,1.4,0.0
106,9.9,0.0
107,8.1,0.0
108,7.7,0.0
109,6.3,0.0
110,7.6,0.0
111,2.4,0.0
112,8.3,0.0
113,9.5,0.0
114,7.4,0.0
115,1.0,0.0
116,6.9,0.0
117,5.3,0.0
118,9.9,0.0
119,1.9,0.0
120,5.1,0.0
121,1.2,0.0
122,9.4,0.0
123,9.5,0.0
124,8.5,0.0
125,5.1,0.0
126,4.0,0.0
127,3.8,0.0
128,7.9,0.0
129,9.6,0.0
130,8.6,0.0
131,2.2,0.0
132,8.5,0.0
133,2.9,0.0
134,3.8,0.0
135,1.1,0.0
136,9.3,0.0
137,8.3,0.0
138,2.6,0.0
139,3.8,0.0
140,7.9,0.0
141,2.1,0.0
142,5.9,0.0
143,3.7,0.0
144,5.2,0.0
145,3.1,0.0
146,9.7,0.0
147,5.8,0.0
148,4.5,0.0
149,1.6,0.0
150,2.8,0.0
151,5.0,0.0
152,9.5,0.0
153,6.6,0.0
154,8.0,0.0
155,6.2,0.0
156,7.6,0.0
157,2.6,0.0
158,4.1,0.0
159,1.6,0.0
160,5.3,0.0
161,7.5,0.0
162,5.5,0.0
163,4.7,0.0
164,5.2,0.0
165,6.8,0.0
166,2.6,0.0
167,6.5,0.0
168,2.6,0.0
169,1.3,0.0
170,8.8,0.0
171,5.3,0.0
172,9.0,0.0
173,3.4,0.0
174,1.7,0.0
175,7.4,0.0
176,7.4,0.0
177,4.1,0.0
178,1.2,0.0
179,2.1,0.0
180,3.9,0.0
181,6.0,0.0
182,5.0,0.0
183,2.2,0.0
184,1.2,0.0
185,1.6,0.0
186,8.2,0.0
187,6.9,0.0
188,2.0,0.0
189,6.9,0.0
190,1.2,0.0
191,8.1,0.0
192,6.6,0.0
193,9.9,0.0
194,8.4,0.0
195,4.0,0.0
196,2.0,0.0
197,8.9,0.0
198,9.1,0.0
199,1.3,0.0
200,3.2,0.0
201,8.5,0.0
202,2.1,0.0
203,3.3,0.0
204,5.9,0.0
205,4.6,0.0
206,7.3,0.0
207,7.4,0.0
208,8.7,0.0
209,9.3,0.0
210,7.0,0.0
211,3.8,0.0
212,9.0,0.0
213,9.7,0.0
214,9.0,0.0
215,7.3,0.0
216,1.8,0.0
217,4.0,0.0
218,6.4,0.0
219,9.1,0.0
220,8.4,0.0
221,5.5,0.0
222,8.3,0.0
223,2.0,0.0
224,9.5,0.0
225,9.9,0.0
226,1.3,0.0
227,3.5,0.0
228,3.2,0.0
229,4.8,0.0
230,7.4,0.0
231,8.2,0.0
232,3.0,0.0
233,4.3,0.0
234,7.5,0.0
235,6.1,0.0
236,4.5,1.0
237,2.1,1.0
238,3.9,0.0
239,9.1,0.0
240,9.8,0.0
241,8.5,0.0
242,3.5,0.0
243,9.2,0.0
244,2.0,0.0
245,5.3,0.0
246,1.9,0.0
247,1.5,0.0
248,1.7,0.0
249,1.0,0.0
250,3.6,0.0
251,4.6,0.0
252,3.4,0.0
253,5.6,0.0
254,3.6,0.0
255,8.8,0.0
256,7.0,0.0
257,7.2,0.0
258,4.9,0.0
259,1.9,0.0
260,2.8,0.0
261,3.0,1.0
262,7.2,1.0
263,3.2,0.0
264,3.3,0.0
265,7.8,0.0
266,9.7,0.0
267,6.1,0.0
268,2.7,0.0
269,8.2,0.0
270,3.6,0.0
271,4.5,0.0
272,2.3,0.0
273,3.6,0.0
274,8.7,0.0
275,2.8,0.0
276,7.0,0.0
277,5.2,0.0
278,8.8,0.0
279,1.7,0.0
280,2.0,0.0
281,4.9,0.0
282,8.0,0.0
283,6.8,0.0
284,3.6,0.0
285,3.2,0.0
286,5.2,0.0
287,9.8,0.0
288,8.5,0.0
289,1.1,0.0
290,5.2,0.0
291,3.2,0.0
292,8.0,0.0
293,4.6,0.0
294,5.5,0.0
295,8.3,0.0
296,1.7,0.0
297,1.5,0.0
298,8.9,0.0
299,9.1,0.0
300,9.7,0.0
301,5.0,0.0
302,2.1,0.0
303,3.7,0.0
304,5.1,0.0
305,2.4,0.0
306,7.5,0.0
307,2.1,0.0
308,3.4,0.0
309,2.8,0.0
310,9.1,0.0
311,9.3,0.0
312,4.2,0.0
313,4.3,0.0
314,9.8,0.0
315,7.9,0.0
316,8.1,0.0
317,8.0,0.0
318,1.3,0.0
319,1.8,0.0
320,5.0,0.0
321,8.2,0.0
322,7.1,0.0
323,7.2,0.0
324,1.0,0.0
325,4.1,0.0
326,9.9,0.0
327,6.0,0.0
328,2.1,0.0
329,5.9,0.0
330,2.7,0.0
331,6.2,0.0
332,4.9,0.0
333,1.5,0.0
334,7.1,0.0
335,8.8,0.0
336,7.1,0.0
337,7.8,0.0
338,8.1,0.0
339,6.1,0.0
340,8.0,0.0
341,5.4,0.0
342,9.9,0.0
343,5.1,0.0
344,9.3,0.0
345,3.7,0.0
346,4.1,0.0
347,9.5,0.0
348,8.8,0.0
349,4.4,0.0
350,8.2,0.0
351,4.2,0.0
352,10.0,0.0
353,8.3,0.0
354,3.6,0.0
355,7.6,0.0
356,2.8,0.0
357,1.7,0.0
358,6.9,0.0
359,8.6,0.0
360,9.9,0.0
361,7.8,0.0
362,2.4,0.0
363,1.0,0.0
364,4.9,0.0
365,3.9,0.0
366,9.0,0.0
367,7.8,0.0
368,6.3,0.0
369,6.8,0.0
370,7.4,0.0
371,7.2,0.0
372,1.4,0.0
373,2.4,0.0
374,1.2,0.0
375,3.8,0.0
376,8.5,0.0
377,7.4,0.0
378,8.6,0.0
