id,cost,is_locked_out
1,6.8,0.0
2,9.4,0.0
3,4.6,0.0
4,1.2,0.0
5,5.8,0.0
6,8.8,0.0
7,7.2,0.0
8,3.9,0.0
9,5.7,0.0
10,2.4,0.0
11,9.0,0.0
12,8.9,0.0
13,9.5,0.0
14,6.1,0.0
15,4.2,0.0
16,9.3,0.0
17,8.0,0.0
18,5.1,0.0
19,7.3,0.0
20,6.4,0.0
21,3.4,0.0
22,4.5,0.0
23,4.0,0.0
24,3.2,0.0
25,7.5,0.0
26,3.6,0.0
27,3.1,0.0
28,2.3,0.0
29,7.9,0.0
30,4.6,0.0
31,4.6,0.0
32,9.4,0.0
33,4.3,0.0
34,1.6,0.0
35,4.2,0.0
36,7.0,0.0
37,4.8,0.0
38,9.6,0.0
39,4.4,0.0
40,7.0,0.0
41,6.2,0.0
42,2.3,0.0
43,6.5,0.0
44,6.4,0.0
45,1.9,0.0
46,1.1,0.0
47,8.5,0.0
48,5.5,0.0
49,2.8,0.0
50,8.1,0.0
51,5.5,0.0
52,7.9,0.0
53,3.9,0.0
54,5.2,0.0
55,1.2,0.0
56,9.8,0.0
57,4.8,0.0
58,1.4,0.0
59,3.9,0.0
60,4.8,0.0
61,7.1,0.0
62,6.1,0.0
63,4.2,0.0
64,1.9,0.0
65,2.8,0.0
66,7.5,0.0
67,1.3,0.0
68,9.9,0.0
69,3.1,0.0
70,3.9,0.0
71,1.6,0.0
72,7.3,0.0
73,9.2,0.0
74,1.2,0.0
75,6.1,0.0
76,2.9,0.0
77,9.9,0.0
78,3.1,0.0
79,3.9,0.0
80,6.1,0.0
81,3.8,0.0
82,7.2,0.0
83,6.8,0.0
84,8.9,0.0
85,3.2,0.0
86,5.3,0.0
87,2.1,0.0
88,8.7,0.0
89,3.5,0.0
90,4.0,0.0
91,8.3,0.0
92,4.0,0.0
93,6.7,0.0
94,5.0,0.0
95,8.4,0.0
96,9.5,0.0
97,9.2,0.0
98,4.7,0.0
99,4.2,0.0
100,8.8,0.0
101,6.9,0.0
102,7.6,0.0
103,2.5,0.0
104,9.2,0.0
105,2.4,0.0
106,6.4,0.0
107,3.0,0.0
108,6.8,0.0
109,2.5,0.0
110,7.3,0.0
111,4.5,0.0
112,3.3,0.0
113,9.0,0.0
114,6.7,0.0
115,3.2,0.0
116,5.9,0.0
117,1.7,0.0
118,5.1,0.0
119,4.6,0.0
120,3.2,0.0
121,9.5,0.0
122,4.9,0.0
123,6.9,0.0
124,2.2,0.0
125,5.5,0.0
126,2.4,0.0
127,1.8,0.0
128,4.3,0.0
129,3.7,0.0
130,6.0,1.0
131,5.9,1.0
132,2.2,0.0
133,7.2,0.0
134,8.1,0.0
135,3.5,0.0
136,9.6,0.0
137,5.5,0.0
138,7.7,0.0
139,1.2,0.0
140,8.1,0.0
141,3.6,0.0
142,4.9,0.0
143,4.7,0.0
144,5.4,0.0
145,9.2,0.0
146,8.2,0.0
147,4.1,0.0
148,4.8,0.0
149,4.2,0.0
150,8.1,1.0
151,7.7,1.0
152,8.6,0.0
153,3.6,0.0
154,5.7,0.0
155,7.6,0.0
156,5.9,0.0
157,4.6,0.0
158,9.3,0.0
159,7.1,0.0
160,3.5,0.0
161,7.7,0.0
162,2.2,0.0
163,5.5,0.0
164,9.9,0.0
165,4.5,0.0
166,5.6,0.0
167,9.7,0.0
168,5.6,0.0
169,9.7,0.0
170,6.3,0.0
171,8.5,0.0
172,9.9,0.0
173,6.7,0.0
174,5.0,0.0
175,2.0,0.0
