id,cost,is_locked_out
1,6.5,0.0
2,8.8,0.0
3,8.4,0.0
4,1.3,0.0
5,2.3,0.0
6,5.8,0.0
7,5.2,0.0
8,5.2,0.0
9,9.6,0.0
10,9.3,0.0
11,6.1,0.0
12,9.3,0.0
13,5.8,0.0
14,5.7,0.0
15,2.8,0.0
16,2.5,0.0
17,8.4,0.0
18,5.3,0.0
19,8.7,0.0
20,8.6,0.0
21,5.8,0.0
22,3.2,0.0
23,2.9,0.0
24,2.2,0.0
25,7.0,0.0
26,9.8,0.0
27,4.9,0.0
28,5.6,0.0
29,5.2,0.0
30,7.3,0.0
31,4.6,0.0
32,1.7,0.0
33,2.9,0.0
34,3.4,0.0
35,4.8,0.0
36,6.2,0.0
37,6.8,0.0
38,4.8,0.0
39,5.2,0.0
40,3.4,0.0
41,9.2,0.0
42,1.3,0.0
43,9.7,0.0
44,2.4,0.0
45,10.0,0.0
46,4.1,0.0
47,3.1,0.0
48,3.9,0.0
49,2.3,0.0
50,1.5,0.0
51,7.6,0.0
52,2.9,0.0
53,7.0,0.0
54,8.9,0.0
55,4.1,0.0
56,8.2,0.0
57,9.9,0.0
58,2.0,0.0
59,10.0,0.0
60,4.0,0.0
61,5.0,0.0
62,4.4,0.0
63,5.8,0.0
64,2.3,0.0
65,8.9,0.0
66,4.6,0.0
67,9.2,0.0
68,9.2,0.0
69,6.0,0.0
70,9.9,0.0
71,4.3,0.0
72,6.4,0.0
73,8.8,0.0
74,4.5,0.0
75,9.3,0.0
76,8.5,0.0
77,9.4,0.0
78,1.8,0.0
79,5.2,0.0
80,9.1,0.0
81,7.5,0.0
82,1.3,0.0
83,4.4,0.0
84,8.9,0.0
85,1.2,0.0
86,6.3,0.0
87,5.0,0.0
88,7.7,0.0
89,6.9,0.0
90,2.1,0.0
91,8.3,0.0
92,7.5,0.0
93,9.9,0.0
94,3.8,0.0
95,4.5,0.0
96,6.4,0.0
97,6.5,0.0
98,1.5,0.0
99,6.2,0.0
100,5.5,0.0
101,5.1,0.0
102,4.5,0.0
103,7.5,0.0
104,8.9,0.0
105,8.1,0.0
106,6.6,0.0
107,2.6,0.0
108,7.1,0.0
109,6.2,0.0
110,4.1,0.0
111,6.1,0.0
112,7.4,0.0
113,1.3,0.0
114,2.0,0.0
115,3.3,0.0
116,5.5,0.0
117,1.8,0.0
118,4.8,0.0
119,2.9,0.0
120,9.1,0.0
121,3.3,0.0
122,7.5,0.0
123,8.7,0.0
124,4.8,0.0
125,9.1,0.0
126,3.6,0.0
127,7.7,0.0
128,8.0,0.0
129,8.3,0.0
130,1.1,1.0
131,4.0,1.0
132,5.7,0.0
133,3.2,0.0
134,1.7,0.0
135,1.0,0.0
136,4.2,0.0
137,9.9,0.0
138,4.8,0.0
139,6.8,0.0
140,2.7,0.0
141,4.3,0.0
142,9.4,0.0
143,5.1,0.0
144,6.7,0.0
145,3.9,0.0
146,4.8,0.0
147,9.5,0.0
148,9.0,0.0
149,8.8,0.0
150,6.5,1.0
151,7.5,1.0
152,6.2,0.0
153,3.5,0.0
154,1.0,0.0
155,7.8,0.0
156,6.7,0.0
157,1.5,0.0
158,7.4,0.0
159,5.0,0.0
160,2.2,0.0
161,8.1,0.0
162,2.2,0.0
163,7.0,0.0
164,8.5,0.0
165,5.0,0.0
166,3.9,0.0
167,3.5,0.0
168,1.7,0.0
169,2.0,0.0
170,2.3,0.0
171,5.4,0.0
172,8.9,0.0
173,3.7,0.0
174,3.3,0.0
175,5.1,0.0
176,5.0,0.0
177,9.7,0.0
178,5.0,0.0
179,3.0,0.0
180,2.2,0.0
181,8.0,0.0
182,5.3,0.0
183,6.9,0.0
184,3.7,0.0
185,7.2,0.0
186,3.3,0.0
187,4.1,0.0
188,9.4,0.0
189,7.4,0.0
190,8.2,0.0
191,9.8,0.0
192,9.1,0.0
193,7.2,0.0
194,3.8,0.0
195,10.0,0.0
196,8.2,0.0
197,4.2,0.0
198,8.0,0.0
199,3.6,0.0
200,5.5,0.0
201,2.4,0.0
202,9.9,0.0
203,4.0,0.0
204,2.9,0.0
205,9.2,0.0
206,8.6,0.0
207,1.8,0.0
208,1.6,0.0
209,6.1,0.0
210,3.6,0.0
211,9.9,0.0
212,7.8,0.0
213,7.2,0.0
214,4.3,0.0
215,3.0,0.0
216,2.5,0.0
217,10.0,0.0
218,3.1,0.0
219,5.1,0.0
220,8.9,0.0
221,9.1,0.0
222,5.0,0.0
223,3.4,0.0
224,2.4,0.0
225,8.1,0.0
226,7.4,0.0
227,3.6,0.0
228,7.2,0.0
229,7.0,0.0
230,8.8,0.0
231,8.3,0.0
232,8.8,0.0
233,4.1,0.0
234,4.6,0.0
235,1.9,0.0
236,8.4,0.0
237,5.4,0.0
238,1.6,0.0
239,2.6,0.0
240,7.4,0.0
241,7.6,0.0
242,5.0,0.0
243,4.9,0.0
244,9.8,0.0
245,3.8,0.0
246,4.2,0.0
247,2.0,0.0
248,8.0,0.0
249,3.5,0.0
250,1.3,0.0
251,6.2,0.0
252,6.6,0.0
253,9.2,0.0
254,4.1,0.0
255,1.8,0.0
256,6.0,0.0
257,4.0,0.0
258,8.8,0.0
259,3.1,0.0
260,8.0,0.0
261,1.1,0.0
262,8.3,0.0
263,7.0,0.0
264,6.3,0.0
265,9.0,0.0
266,1.6,0.0
267,7.3,0.0
268,5.0,0.0
269,6.6,0.0
270,2.8,0.0
271,3.0,0.0
272,9.1,0.0
273,5.7,0.0
274,3.2,0.0
275,8.2,0.0
276,9.7,0.0
277,9.7,0.0
278,7.0,0.0
279,4.9,0.0
280,9.5,0.0
281,3.5,0.0
282,6.9,0.0
283,9.4,0.0
284,5.6,0.0
285,4.5,0.0
286,1.5,0.0
287,3.7,0.0
288,2.3,0.0
289,5.5,0.0
290,7.3,0.0
291,8.1,0.0
292,6.7,0.0
293,1.4,0.0
294,6.0,0.0
295,4.0,0.0
296,4.5,0.0
297,2.5,0.0
298,4.7,0.0
299,2.6,0.0
300,5.6,0.0
