id,cost,is_locked_out
1,4.6,0.0
2,6.9,0.0
3,1.0,0.0
4,8.9,0.0
5,3.1,0.0
6,8.8,0.0
7,2.8,0.0
8,7.2,0.0
9,3.8,0.0
10,8.4,0.0
11,1.5,0.0
12,6.4,0.0
13,8.5,0.0
14,1.4,0.0
15,2.7,0.0
16,9.7,0.0
17,4.3,0.0
18,8.1,0.0
19,8.9,0.0
20,6.2,0.0
21,8.9,0.0
22,6.4,0.0
23,6.5,0.0
24,6.1,0.0
25,1.8,0.0
26,1.8,0.0
27,9.4,0.0
28,5.5,0.0
29,4.7,0.0
30,9.8,0.0
31,6.6,0.0
32,2.8,0.0
33,6.6,0.0
34,3.1,0.0
35,8.7,0.0
36,4.2,0.0
37,2.5,0.0
38,6.1,0.0
39,8.4,0.0
40,3.0,0.0
41,5.4,0.0
42,8.2,0.0
43,5.9,0.0
44,6.1,0.0
45,8.5,0.0
46,1.9,0.0
47,2.3,0.0
48,3.0,0.0
49,4.4,0.0
50,1.6,0.0
51,8.4,0.0
52,4.6,0.0
53,1.3,0.0
54,5.2,0.0
55,8.6,0.0
56,7.6,0.0
57,8.9,0.0
58,7.8,0.0
59,6.3,0.0
60,4.9,0.0
61,1.3,0.0
62,5.0,0.0
63,4.5,0.0
64,3.8,0.0
65,6.2,0.0
66,6.9,0.0
67,3.8,0.0
68,7.0,0.0
69,9.1,0.0
70,4.7,0.0
71,8.8,0.0
72,1.5,0.0
73,7.8,0.0
74,2.6,0.0
75,3.4,0.0
76,2.6,0.0
77,4.3,0.0
78,7.7,0.0
79,9.2,0.0
80,9.4,0.0
81,6.7,0.0
82,5.2,0.0
83,2.1,0.0
84,3.4,0.0
85,9.2,0.0
86,6.7,0.0
87,7.0,0.0
88,8.1,0.0
89,6.3,0.0
90,9.3,0.0
91,7.5,0.0
92,3.1,0.0
93,9.7,0.0
94,8.7,0.0
95,3.7,0.0
96,2.1,0.0
97,7.7,0.0
98,7.7,0.0
99,8.1,0.0
100,3.0,0.0
101,9.6,0.0
102,3.1,0.0
103,6.2,0.0
104,7.6,0.0
105,6.7,0.0
106,4.0,0.0
107,4.9,0.0
108,1.3,0.0
109,9.5,0.0
110,5.1,0.0
111,1.7,0.0
112,6.0,0.0
113,1.7,0.0
114,6.8,0.0
115,3.6,0.0
116,2.9,0.0
117,2.5,0.0
118,6.6,0.0
119,1.7,0.0
120,7.1,0.0
121,5.4,0.0
122,6.3,0.0
123,9.3,0.0
124,4.2,0.0
125,8.4,0.0
126,3.1,0.0
127,7.3,0.0
128,5.6,0.0
129,8.0,0.0
130,1.3,0.0
131,3.8,0.0
132,9.0,0.0
133,3.1,0.0
134,6.2,0.0
135,7.6,0.0
136,3.0,0.0
137,8.9,0.0
138,6.6,0.0
139,7.5,0.0
140,3.8,0.0
141,3.5,0.0
142,3.2,0.0
143,2.8,0.0
144,4.5,0.0
145,5.0,0.0
146,2.6,0.0
147,8.8,0.0
148,7.6,0.0
149,2.7,0.0
150,2.5,0.0
151,5.1,0.0
152,3.3,0.0
153,7.8,0.0
154,9.4,0.0
155,9.9,0.0
156,3.2,0.0
157,2.3,0.0
158,4.7,0.0
159,2.7,0.0
160,6.6,0.0
161,5.5,0.0
162,9.3,0.0
163,5.0,0.0
164,9.4,0.0
165,7.2,0.0
166,3.4,0.0
167,1.4,0.0
168,4.5,0.0
169,7.3,0.0
170,7.0,0.0
171,6.1,0.0
172,1.5,0.0
173,6.6,0.0
174,9.1,0.0
175,9.2,0.0
176,3.6,0.0
177,2.6,0.0
178,4.0,0.0
179,8.9,0.0
180,1.1,0.0
181,3.6,0.0
182,8.8,0.0
183,6.3,0.0
184,4.4,0.0
185,8.1,0.0
186,2.5,0.0
187,1.7,0.0
188,7.9,0.0
189,7.2,0.0
190,9.5,0.0
191,6.2,0.0
192,8.6,0.0
193,8.8,0.0
194,7.0,0.0
195,3.6,0.0
196,1.9,0.0
197,8.2,0.0
198,1.0,0.0
199,2.0,0.0
200,8.1,0.0
201,6.1,0.0
202,5.3,0.0
203,7.7,0.0
204,5.5,0.0
205,9.6,0.0
206,8.1,0.0
207,1.7,0.0
208,5.9,0.0
209,3.9,0.0
210,6.4,0.0
211,3.7,0.0
212,5.9,0.0
213,9.8,0.0
214,9.0,0.0
215,3.8,0.0
216,7.5,0.0
217,9.4,0.0
218,7.8,0.0
219,9.6,0.0
220,9.1,0.0
221,7.2,0.0
222,4.3,0.0
223,6.8,0.0
224,1.1,0.0
225,6.2,0.0
226,8.4,0.0
227,6.8,0.0
228,8.9,0.0
229,8.9,0.0
230,7.0,0.0
231,2.1,0.0
232,1.9,0.0
233,8.6,0.0
234,8.6,0.0
235,4.4,0.0
236,5.1,1.0
237,8.1,1.0
238,8.6,0.0
239,1.7,0.0
240,7.8,0.0
241,7.2,0.0
242,3.2,0.0
243,3.7,0.0
244,6.3,0.0
245,9.0,0.0
246,1.1,0.0
247,8.3,0.0
248,1.3,0.0
249,8.5,0.0
250,8.1,0.0
251,6.0,0.0
252,3.3,0.0
253,6.4,0.0
254,5.2,0.0
255,3.3,0.0
256,9.3,0.0
257,5.5,0.0
258,2.7,0.0
259,4.0,0.0
260,2.2,0.0
261,1.2,1.0
262,7.9,1.0
263,5.3,0.0
264,3.4,0.0
265,1.6,0.0
266,6.8,0.0
267,5.5,0.0
268,9.1,0.0
269,2.3,0.0
270,1.6,0.0
271,2.8,0.0
272,5.0,0.0
273,7.2,0.0
274,5.7,0.0
275,9.7,0.0
276,9.1,0.0
277,5.5,0.0
278,7.1,0.0
279,1.7,0.0
280,10.0,0.0
281,4.7,0.0
282,2.5,0.0
283,4.0,0.0
284,3.8,0.0
285,6.8,0.0
286,1.7,0.0
287,2.4,0.0
288,5.0,0.0
289,1.2,0.0
290,7.8,0.0
291,1.1,0.0
292,4.6,0.0
293,8.9,0.0
294,9.4,0.0
295,2.9,0.0
296,7.3,0.0
297,3.3,0.0
298,8.4,0.0
299,5.8,0.0
300,9.6,0.0
301,8.6,0.0
302,1.5,0.0
303,4.6,0.0
304,9.1,0.0
305,7.2,0.0
306,7.8,0.0
307,1.3,0.0
308,9.6,0.0
309,1.9,0.0
310,7.2,0.0
311,2.1,0.0
312,6.9,0.0
313,3.1,0.0
314,6.1,0.0
315,9.1,0.0
316,3.6,0.0
317,1.9,0.0
318,6.3,0.0
319,5.7,0.0
320,5.7,0.0
321,3.2,0.0
322,4.8,0.0
323,6.3,0.0
324,6.0,0.0
325,5.9,0.0
326,9.1,0.0
327,5.7,0.0
328,1.8,0.0
329,6.4,0.0
330,7.2,0.0
331,3.2,0.0
332,2.9,0.0
333,4.2,0.0
334,3.4,0.0
335,7.8,0.0
336,2.3,0.0
337,7.2,0.0
338,3.8,0.0
339,6.0,0.0
340,3.8,0.0
341,1.1,0.0
342,1.6,0.0
343,3.3,0.0
344,8.3,0.0
345,3.1,0.0
346,3.8,0.0
347,7.2,0.0
348,2.5,0.0
349,9.2,0.0
350,2.3,0.0
351,5.3,0.0
352,9.9,0.0
353,7.2,0.0
354,8.1,0.0
355,6.2,0.0
356,7.2,0.0
357,5.3,0.0
358,9.1,0.0
359,9.6,0.0
360,8.1,0.0
361,5.9,0.0
362,8.9,0.0
363,1.6,0.0
364,2.9,0.0
365,3.2,0.0
366,1.4,0.0
367,5.3,0.0
368,5.9,0.0
369,4.7,0.0
370,7.3,0.0
371,3.5,0.0
372,5.2,0.0
373,3.4,0.0
374,1.7,0.0
375,6.4,0.0
376,8.8,0.0
377,2.5,0.0
378,7.3,0.0
379,9.6,0.0
380,9.6,0.0
381,4.7,0.0
382,7.6,0.0
383,1.9,0.0
384,7.6,0.0
385,6.4,0.0
386,8.9,0.0
387,4.2,0.0
388,2.6,0.0
389,5.4,0.0
390,7.4,0.0
391,9.3,0.0
392,5.7,0.0
393,1.0,0.0
394,2.5,0.0
395,8.7,0.0
396,8.7,0.0
397,8.6,0.0
398,2.4,0.0
399,8.7,0.0
400,4.0,0.0
401,8.1,0.0
402,8.1,0.0
403,9.9,0.0
404,1.1,0.0
405,6.9,0.0
406,7.3,0.0
407,1.3,0.0
408,4.9,0.0
409,1.4,0.0
410,5.1,0.0
411,2.0,0.0
412,9.4,0.0
413,2.6,0.0
414,9.2,0.0
415,6.8,0.0
416,3.9,0.0
417,2.1,0.0
418,5.0,0.0
419,8.5,0.0
420,3.0,0.0
421,4.0,0.0
422,2.2,0.0
423,1.1,0.0
424,7.7,0.0
425,4.8,0.0
426,4.2,0.0
427,9.9,0.0
428,8.7,0.0
429,1.4,0.0
430,9.8,0.0
431,7.6,0.0
432,4.6,0.0
433,5.2,0.0
434,10.0,0.0
435,6.0,0.0
436,2.5,0.0
437,6.1,0.0
438,2.8,0.0
439,1.1,0.0
440,7.5,0.0
441,8.3,0.0
442,4.3,0.0
443,9.9,0.0
444,8.3,0.0
445,5.8,0.0
446,2.2,0.0
447,4.6,0.0
448,4.4,0.0
449,6.5,0.0
450,6.5,0.0
451,5.6,0.0
452,9.6,0.0
453,3.0,0.0
454,4.2,0.0
455,7.9,0.0
456,6.9,0.0
457,2.7,0.0
458,7.8,0.0
459,3.4,0.0
460,4.9,0.0
461,4.0,0.0
462,5.3,0.0
463,8.5,0.0
464,5.0,0.0
465,6.3,0.0
466,7.8,0.0
467,5.0,0.0
468,1.4,0.0
469,7.6,0.0
470,5.1,0.0
471,9.8,0.0
