id,cost,is_locked_out
1,3.0,0.0
2,9.3,0.0
3,2.6,0.0
4,8.4,0.0
5,8.6,0.0
6,2.4,0.0
7,9.7,0.0
8,7.7,0.0
9,2.0,0.0
10,3.4,0.0
11,2.1,0.0
12,4.6,0.0
13,8.9,0.0
14,5.8,0.0
15,7.2,0.0
16,1.2,0.0
17,1.1,0.0
18,6.9,0.0
19,4.4,0.0
20,6.8,0.0
21,6.9,0.0
22,7.0,0.0
23,2.4,0.0
24,3.2,0.0
25,4.3,0.0
26,8.8,0.0
27,9.5,0.0
28,8.2,0.0
29,6.2,0.0
30,7.8,0.0
31,5.9,0.0
32,4.3,0.0
33,8.4,0.0
34,6.4,0.0
35,9.5,0.0
36,6.8,0.0
37,3.3,0.0
38,1.8,0.0
39,3.9,0.0
40,3.3,0.0
41,4.3,0.0
42,5.2,0.0
43,9.4,0.0
44,9.4,0.0
45,9.8,0.0
46,7.5,0.0
47,3.0,0.0
48,1.8,0.0
49,3.4,0.0
50,1.7,0.0
51,7.5,0.0
52,8.3,0.0
53,4.5,0.0
54,5.8,0.0
55,5.4,0.0
56,6.9,0.0
57,7.9,0.0
58,8.4,0.0
59,8.8,0.0
60,3.6,0.0
61,5.3,0.0
62,5.4,0.0
63,8.2,0.0
64,8.0,0.0
65,5.6,0.0
66,3.6,0.0
67,9.4,0.0
68,9.0,0.0
69,1.6,0.0
70,8.3,0.0
71,8.6,0.0
72,3.2,0.0
73,6.9,0.0
74,2.0,0.0
75,1.0,0.0
76,5.3,0.0
77,8.2,0.0
78,2.8,0.0
79,1.3,0.0
80,5.4,0.0
81,6.0,0.0
82,1.8,0.0
83,3.7,0.0
84,3.7,0.0
85,7.3,0.0
86,8.8,0.0
87,5.1,0.0
88,7.7,0.0
89,8.3,0.0
90,6.6,0.0
91,5.0,0.0
92,3.8,0.0
93,4.6,0.0
94,3.3,0.0
95,1.5,0.0
96,7.8,0.0
97,4.4,0.0
98,5.7,0.0
99,8.8,0.0
100,5.3,0.0
101,4.8,0.0
102,3.4,0.0
103,3.8,0.0
104,9.9,0.0
105,5.3,0.0
106,3.1,0.0
107,4.6,0.0
108,3.1,0.0
109,1.9,0.0
110,7.4,0.0
111,8.1,0.0
112,3.9,0.0
113,5.0,0.0
114,5.8,0.0
115,9.5,0.0
116,8.9,0.0
117,5.3,0.0
118,3.8,0.0
119,3.1,0.0
120,3.2,0.0
121,2.5,0.0
122,7.1,0.0
123,5.1,0.0
124,5.1,0.0
125,4.1,0.0
126,1.7,0.0
127,1.7,0.0
128,6.0,0.0
129,1.9,0.0
130,2.7,0.0
131,4.7,0.0
132,9.4,0.0
133,3.5,0.0
134,5.6,0.0
135,4.7,0.0
136,7.2,0.0
137,6.2,0.0
138,1.7,0.0
139,2.6,0.0
140,9.4,0.0
141,2.0,0.0
142,8.8,0.0
143,3.0,0.0
144,6.2,0.0
145,7.0,0.0
146,6.0,0.0
147,4.4,0.0
148,8.4,0.0
149,3.3,0.0
150,3.9,0.0
151,3.5,0.0
152,5.7,0.0
153,6.8,0.0
154,3.7,0.0
155,2.5,0.0
156,1.3,0.0
157,7.2,0.0
158,8.5,0.0
159,7.5,0.0
160,2.1,0.0
161,9.5,0.0
162,9.7,0.0
163,5.4,0.0
164,7.1,0.0
165,7.5,0.0
166,5.1,0.0
167,2.0,0.0
168,6.4,0.0
169,7.9,0.0
170,1.6,0.0
171,7.0,0.0
172,5.9,0.0
173,9.9,0.0
174,8.2,0.0
175,3.8,0.0
176,1.6,0.0
177,3.6,0.0
178,1.7,0.0
179,3.9,0.0
180,2.6,0.0
181,4.2,0.0
182,5.5,0.0
183,1.7,0.0
184,3.0,0.0
185,2.5,0.0
186,3.4,0.0
187,9.3,0.0
188,8.7,0.0
189,7.4,0.0
190,7.1,0.0
191,8.4,0.0
192,4.5,0.0
193,1.1,0.0
194,1.3,0.0
195,2.1,0.0
196,9.6,0.0
197,3.4,0.0
198,8.4,0.0
199,1.4,0.0
200,4.1,0.0
201,4.9,0.0
202,6.8,0.0
203,4.7,0.0
204,9.3,0.0
205,3.6,0.0
206,4.8,0.0
207,8.7,0.0
208,5.2,0.0
209,1.8,0.0
210,2.1,0.0
211,8.7,0.0
212,1.9,0.0
213,6.4,0.0
214,8.2,0.0
215,5.6,0.0
216,5.5,0.0
217,9.3,0.0
218,7.7,0.0
219,7.5,0.0
220,4.1,0.0
221,2.2,0.0
222,9.0,0.0
223,6.6,0.0
224,1.4,0.0
225,2.2,0.0
226,3.3,0.0
227,8.4,0.0
228,8.9,0.0
229,6.6,0.0
230,2.9,0.0
231,5.5,0.0
232,6.1,0.0
233,9.5,0.0
234,6.9,0.0
235,1.2,0.0
236,8.4,0.0
237,4.9,0.0
238,4.3,0.0
239,5.0,0.0
240,8.3,0.0
241,2.1,0.0
242,8.2,0.0
243,8.2,0.0
244,7.0,0.0
245,9.8,0.0
246,6.9,0.0
247,4.8,0.0
248,5.0,0.0
249,4.3,0.0
250,8.5,0.0
251,2.1,0.0
252,7.3,0.0
253,7.2,0.0
254,2.6,0.0
255,1.4,0.0
256,2.5,0.0
257,7.9,0.0
258,9.8,0.0
259,9.1,0.0
260,4.5,0.0
261,4.1,0.0
262,5.3,0.0
263,6.1,0.0
264,4.3,0.0
265,4.2,0.0
266,8.1,0.0
267,7.9,0.0
268,6.9,0.0
269,8.8,0.0
270,3.1,0.0
271,5.8,0.0
272,8.5,0.0
273,1.2,0.0
274,4.9,0.0
275,7.0,0.0
276,2.7,0.0
277,5.3,0.0
278,6.1,0.0
279,3.2,0.0
280,8.5,0.0
281,4.2,0.0
282,2.6,0.0
283,5.2,0.0
284,1.6,0.0
285,1.7,0.0
286,9.9,0.0
287,3.4,0.0
288,5.0,0.0
289,8.6,0.0
290,6.4,0.0
291,9.5,0.0
292,3.1,0.0
293,4.3,0.0
294,9.0,0.0
295,4.5,0.0
296,4.9,0.0
297,8.7,0.0
298,1.3,0.0
299,8.4,0.0
300,4.0,0.0
