id,cost,is_locked_out
1,5.9,0.0
2,9.9,0.0
3,2.7,0.0
4,6.2,0.0
5,8.7,0.0
6,6.9,0.0
7,6.6,0.0
8,7.2,0.0
9,3.7,0.0
10,4.4,0.0
11,3.1,0.0
12,5.8,0.0
13,8.6,0.0
14,1.5,0.0
15,4.2,0.0
16,9.9,0.0
17,5.4,0.0
18,5.5,0.0
19,8.1,0.0
20,1.8,0.0
21,6.3,0.0
22,7.2,0.0
23,3.7,0.0
24,7.8,0.0
25,3.6,0.0
26,2.6,0.0
27,6.8,0.0
28,8.6,0.0
29,6.9,0.0
30,4.7,0.0
31,4.5,0.0
32,3.7,0.0
33,1.8,0.0
34,7.0,0.0
35,9.5,0.0
36,1.1,0.0
37,3.3,0.0
38,7.7,0.0
39,8.6,0.0
40,9.4,0.0
41,6.5,0.0
42,4.0,0.0
43,5.5,0.0
44,7.3,0.0
45,7.4,0.0
46,5.0,0.0
47,1.3,0.0
48,5.4,0.0
49,6.0,0.0
50,8.5,0.0
51,3.0,0.0
52,8.9,0.0
53,8.0,0.0
54,1.9,0.0
55,7.8,0.0
56,4.2,0.0
57,3.4,0.0
58,8.2,0.0
59,5.1,0.0
60,5.3,0.0
61,7.2,0.0
62,3.7,0.0
63,9.4,0.0
64,1.6,0.0
65,1.6,0.0
66,5.7,0.0
67,9.2,0.0
68,8.7,0.0
69,2.2,0.0
70,2.2,0.0
71,9.7,0.0
72,6.8,0.0
73,2.9,0.0
74,2.0,0.0
75,5.9,0.0
76,3.6,0.0
77,6.5,0.0
78,2.1,0.0
79,7.9,0.0
80,1.7,0.0
81,3.6,0.0
82,1.2,0.0
83,6.5,0.0
84,2.0,0.0
85,9.1,0.0
86,9.7,0.0
87,9.3,0.0
88,5.9,0.0
89,1.5,0.0
90,6.1,0.0
91,4.3,0.0
92,5.0,0.0
93,9.4,0.0
94,9.1,0.0
95,7.1,0.0
96,8.9,0.0
97,9.9,0.0
98,8.6,0.0
99,4.0,0.0
100,3.4,0.0
101,1.8,0.0
102,7.5,0.0
103,3.0,0.0
104,4.0,0.0
105,2.6,0.0
106,6.5,0.0
107,7.0,0.0
108,2.4,0.0
109,9.4,0.0
110,1.1,0.0
111,5.2,0.0
112,3.2,0.0
113,1.9,0.0
114,3.8,0.0
115,1.2,0.0
116,1.3,0.0
117,9.7,0.0
118,6.1,0.0
119,3.6,0.0
120,6.5,0.0
121,1.3,0.0
122,5.4,0.0
123,4.5,0.0
124,7.4,0.0
125,1.0,0.0
126,4.5,0.0
127,6.9,0.0
128,3.9,0.0
129,6.7,0.0
130,8.6,0.0
131,8.1,0.0
132,7.6,0.0
133,8.5,0.0
134,8.4,0.0
135,7.8,0.0
136,1.7,0.0
137,5.9,0.0
138,9.8,0.0
139,1.3,0.0
140,6.3,0.0
141,4.5,0.0
142,4.5,0.0
143,7.3,0.0
144,3.1,0.0
145,6.2,0.0
146,2.9,0.0
147,5.5,0.0
148,9.5,0.0
149,2.6,0.0
150,4.9,0.0
151,7.4,0.0
152,9.2,0.0
153,6.2,0.0
154,7.9,0.0
155,7.5,0.0
156,2.2,0.0
157,6.0,0.0
158,1.0,0.0
159,7.6,0.0
160,5.1,0.0
161,2.5,0.0
162,3.9,0.0
163,5.6,0.0
164,5.5,0.0
165,9.3,0.0
166,2.9,0.0
167,8.1,0.0
168,3.4,0.0
169,1.7,0.0
170,6.2,0.0
171,7.9,0.0
172,3.8,0.0
173,5.2,0.0
174,4.6,0.0
175,2.6,0.0
176,3.7,0.0
177,2.1,0.0
178,9.3,0.0
179,3.9,0.0
180,5.9,0.0
181,9.3,0.0
182,6.0,0.0
183,6.7,0.0
184,6.5,0.0
185,3.9,0.0
186,3.4,0.0
187,8.8,0.0
188,1.3,0.0
189,6.2,0.0
190,2.2,0.0
191,4.3,0.0
192,1.9,0.0
193,5.3,0.0
194,4.7,0.0
195,8.8,0.0
196,4.0,0.0
197,4.4,0.0
198,4.6,0.0
199,2.8,0.0
200,7.7,0.0
201,3.2,0.0
202,8.2,0.0
203,9.6,0.0
204,1.2,0.0
205,1.1,0.0
206,8.3,0.0
207,6.4,0.0
208,9.9,0.0
209,7.8,0.0
210,6.0,0.0
211,3.1,0.0
212,5.1,0.0
213,2.2,0.0
214,2.1,0.0
215,7.2,0.0
216,1.5,0.0
217,7.7,0.0
218,6.7,0.0
219,9.9,0.0
220,4.1,0.0
221,10.0,0.0
222,6.3,0.0
223,6.5,0.0
224,6.9,0.0
225,7.5,0.0
226,4.0,0.0
227,2.0,0.0
228,6.6,0.0
229,3.8,0.0
230,9.8,0.0
231,4.2,0.0
232,6.5,0.0
233,7.4,0.0
234,6.4,0.0
235,3.8,0.0
236,2.3,1.0
237,5.6,1.0
238,1.5,0.0
239,8.6,0.0
240,1.2,0.0
241,2.6,0.0
242,5.4,0.0
243,9.9,0.0
244,7.5,0.0
245,3.4,0.0
246,1.8,0.0
247,4.3,0.0
248,5.9,0.0
249,3.2,0.0
250,8.1,0.0
251,5.7,0.0
252,8.5,0.0
253,7.1,0.0
254,6.5,0.0
255,5.7,0.0
256,4.1,0.0
257,9.6,0.0
258,6.7,0.0
259,8.8,0.0
260,1.5,0.0
261,5.1,1.0
262,7.0,1.0
263,5.1,0.0
264,4.3,0.0
265,4.5,0.0
266,7.7,0.0
267,3.0,0.0
268,5.8,0.0
269,3.1,0.0
270,3.9,0.0
271,9.0,0.0
272,4.4,0.0
273,8.2,0.0
274,3.5,0.0
275,7.1,0.0
276,6.5,0.0
277,9.1,0.0
278,6.6,0.0
279,7.6,0.0
280,7.4,0.0
281,3.1,0.0
282,8.4,0.0
283,5.5,0.0
284,6.5,0.0
285,1.2,0.0
286,7.9,0.0
287,6.7,0.0
288,4.2,0.0
289,2.7,0.0
290,5.0,0.0
291,4.1,0.0
292,9.1,0.0
293,7.9,0.0
294,1.4,0.0
295,6.1,0.0
296,9.3,0.0
297,9.0,0.0
298,5.8,0.0
299,4.0,0.0
300,8.6,0.0
301,4.8,0.0
302,4.8,0.0
303,2.2,0.0
304,3.9,0.0
305,3.7,0.0
306,3.6,0.0
307,2.6,0.0
308,5.6,0.0
309,7.5,0.0
310,3.4,0.0
311,5.4,0.0
312,8.6,0.0
313,4.3,0.0
314,6.2,0.0
315,3.1,0.0
316,4.4,0.0
317,2.0,0.0
318,9.1,0.0
319,8.4,0.0
320,8.9,0.0
321,7.9,0.0
322,1.3,0.0
323,7.9,0.0
324,3.2,0.0
325,2.4,0.0
326,8.2,0.0
327,5.6,0.0
328,4.6,0.0
329,2.1,0.0
330,4.5,0.0
331,8.1,0.0
332,4.6,0.0
333,5.1,0.0
334,2.5,0.0
335,6.5,0.0
336,5.3,0.0
337,5.8,0.0
338,3.8,0.0
339,8.7,0.0
340,2.0,0.0
341,3.2,0.0
342,8.8,0.0
343,3.1,0.0
344,9.4,0.0
345,5.8,0.0
346,4.7,0.0
347,3.7,0.0
348,2.5,0.0
349,8.9,0.0
350,9.8,0.0
351,2.9,0.0
352,9.7,0.0
353,1.7,0.0
354,5.2,0.0
355,6.0,0.0
356,5.6,0.0
357,3.8,0.0
358,5.7,0.0
359,1.3,0.0
360,7.6,0.0
361,4.5,0.0
362,9.1,0.0
363,7.2,0.0
364,3.9,0.0
365,8.4,0.0
366,1.0,0.0
367,2.4,0.0
368,8.6,0.0
369,2.1,0.0
370,5.1,0.0
371,3.8,0.0
372,1.6,0.0
373,6.5,0.0
374,9.9,0.0
375,4.4,0.0
376,5.8,0.0
377,8.4,0.0
378,8.5,0.0
379,6.2,0.0
380,6.6,0.0
381,4.8,0.0
382,3.4,0.0
383,6.4,0.0
384,4.2,0.0
385,7.5,0.0
386,6.3,0.0
387,2.4,0.0
388,5.8,0.0
389,1.3,0.0
390,4.0,0.0
391,2.4,0.0
392,9.8,0.0
393,4.7,0.0
394,5.0,0.0
395,7.2,0.0
396,9.3,0.0
397,6.1,0.0
398,2.0,0.0
399,9.1,0.0
400,8.5,0.0
401,7.1,0.0
402,1.5,0.0
403,6.7,0.0
404,3.3,0.0
405,9.2,0.0
406,5.7,0.0
407,5.8,0.0
408,3.0,0.0
409,9.4,0.0
410,10.0,0.0
411,3.3,0.0
412,5.4,0.0
413,2.2,0.0
414,4.6,0.0
415,2.9,0.0
416,7.7,0.0
417,2.9,0.0
418,2.7,0.0
419,5.4,0.0
420,3.0,0.0
421,4.0,0.0
422,2.4,0.0
423,3.0,0.0
424,4.4,0.0
425,2.3,0.0
426,2.5,0.0
427,8.4,0.0
428,2.6,0.0
429,5.3,0.0
430,5.7,0.0
431,1.8,0.0
432,3.7,0.0
433,6.5,0.0
434,8.6,0.0
435,6.6,0.0
436,3.2,0.0
437,5.8,0.0
438,9.4,0.0
439,6.1,0.0
440,8.1,0.0
441,4.5,0.0
442,6.4,0.0
443,2.1,0.0
444,1.3,0.0
445,3.3,0.0
446,1.8,0.0
447,7.3,0.0
448,8.4,0.0
449,8.1,0.0
450,3.3,0.0
451,5.0,0.0
452,7.6,0.0
453,4.4,0.0
454,6.2,0.0
455,2.5,0.0
456,9.4,0.0
457,2.6,0.0
458,2.1,0.0
459,8.0,0.0
460,9.7,0.0
461,7.3,0.0
462,5.4,0.0
463,8.1,0.0
464,2.8,0.0
465,6.3,0.0
466,4.4,0.0
467,6.2,0.0
468,7.0,0.0
469,5.1,0.0
470,5.4,0.0
471,7.6,0.0
472,7.0,0.0
473,4.5,0.0
474,4.8,0.0
475,4.4,0.0
476,9.1,0.0
477,5.2,0.0
478,6.5,0.0
479,9.5,0.0
480,6.6,0.0
481,9.7,0.0
482,2.7,0.0
483,6.2,0.0
484,8.3,0.0
485,6.0,0.0
486,7.4,0.0
487,8.4,0.0
488,9.6,0.0
489,6.0,0.0
490,2.4,0.0
491,6.1,0.0
492,3.3,0.0
493,1.1,0.0
494,6.9,0.0
495,3.2,0.0
496,5.0,0.0
497,2.5,0.0
498,1.4,0.0
499,8.2,0.0
500,7.6,0.0
