id,cost,is_locked_out
1,9.4,0.0
2,7.7,0.0
3,9.9,0.0
4,4.0,0.0
5,9.1,0.0
6,6.2,0.0
7,5.9,0.0
8,5.3,0.0
9,7.6,0.0
10,9.5,0.0
11,3.2,0.0
12,5.2,0.0
13,1.1,0.0
14,9.4,0.0
15,7.3,0.0
16,2.7,0.0
17,1.9,0.0
18,3.2,0.0
19,4.0,0.0
20,5.3,0.0
21,5.4,0.0
22,4.3,0.0
23,4.0,0.0
24,2.7,0.0
25,1.0,0.0
26,3.4,0.0
27,9.6,0.0
28,9.3,0.0
29,6.4,0.0
30,6.7,0.0
31,6.3,0.0
32,8.5,0.0
33,9.3,0.0
34,9.3,0.0
35,8.6,0.0
36,5.6,0.0
37,5.4,0.0
38,9.4,0.0
39,3.9,0.0
40,3.8,0.0
41,5.9,0.0
42,8.1,0.0
43,7.8,0.0
44,7.5,0.0
45,3.1,0.0
46,6.3,0.0
47,9.9,0.0
48,8.1,0.0
49,2.2,0.0
50,9.6,0.0
51,8.9,0.0
52,4.9,0.0
53,7.3,0.0
54,9.9,0.0
55,7.2,0.0
56,8.5,0.0
57,4.5,0.0
58,4.1,0.0
59,2.4,0.0
60,1.7,0.0
61,4.8,0.0
62,1.3,0.0
63,6.7,0.0
64,4.2,0.0
65,7.9,0.0
66,7.5,0.0
67,4.7,0.0
68,2.6,0.0
69,5.1,0.0
70,4.7,0.0
71,6.4,0.0
72,2.5,0.0
73,6.3,0.0
74,2.5,0.0
75,6.8,0.0
76,7.6,0.0
77,7.5,0.0
78,7.1,0.0
79,4.2,0.0
80,6.0,0.0
81,3.5,0.0
82,6.5,0.0
83,4.7,0.0
84,8.3,0.0
85,8.0,0.0
86,3.7,0.0
87,8.8,0.0
88,3.1,0.0
89,6.1,0.0
90,1.1,0.0
91,4.6,0.0
92,6.2,0.0
93,4.2,0.0
94,5.4,0.0
95,8.0,0.0
96,3.6,0.0
97,10.0,0.0
98,2.1,0.0
99,9.8,0.0
100,3.7,0.0
101,7.7,0.0
102,1.2,0.0
103,7.1,0.0
104,1.1,0.0
105,6.6,0.0
106,9.8,0.0
107,5.3,0.0
108,4.1,0.0
109,2.6,0.0
110,5.0,0.0
111,6.7,0.0
112,1.9,0.0
113,3.8,0.0
114,3.3,0.0
115,7.6,0.0
116,4.0,0.0
117,6.1,0.0
118,4.1,0.0
119,6.1,0.0
120,9.8,0.0
121,6.0,0.0
122,2.6,0.0
123,9.9,0.0
124,3.4,0.0
125,4.7,0.0
126,5.3,0.0
127,1.8,0.0
128,5.8,0.0
129,6.9,0.0
130,9.4,1.0
131,1.5,1.0
132,5.4,0.0
133,4.0,0.0
134,4.5,0.0
135,3.2,0.0
136,1.4,0.0
137,7.3,0.0
138,6.7,0.0
139,2.1,0.0
140,9.0,0.0
141,8.4,0.0
142,2.8,0.0
143,3.8,0.0
144,8.6,0.0
145,1.3,0.0
146,2.7,0.0
147,6.1,0.0
148,6.2,0.0
149,4.2,0.0
150,7.6,1.0
151,5.5,1.0
152,4.4,0.0
153,5.4,0.0
154,1.7,0.0
155,6.3,0.0
156,10.0,0.0
157,3.7,0.0
158,4.5,0.0
159,3.3,0.0
160,4.9,0.0
161,4.1,0.0
162,8.9,0.0
163,7.0,0.0
164,9.9,0.0
165,6.8,0.0
166,6.6,0.0
167,4.2,0.0
168,5.7,0.0
169,7.7,0.0
170,4.2,0.0
171,3.8,0.0
172,9.3,0.0
173,6.0,0.0
174,6.7,0.0
175,5.5,0.0
176,6.6,0.0
177,5.0,0.0
178,3.2,0.0
179,6.4,0.0
180,1.4,0.0
181,4.1,0.0
182,1.8,0.0
183,4.0,0.0
184,9.8,0.0
185,9.4,0.0
186,3.9,0.0
187,4.0,0.0
188,4.0,0.0
189,9.4,0.0
190,6.3,0.0
191,6.1,0.0
192,9.8,0.0
193,8.3,0.0
194,4.7,0.0
195,4.6,0.0
196,3.1,0.0
197,7.9,0.0
198,6.0,0.0
199,9.8,0.0
200,7.8,0.0
201,6.0,0.0
202,2.0,0.0
203,8.3,0.0
204,6.6,0.0
205,4.5,0.0
206,3.2,0.0
207,9.8,0.0
208,6.9,0.0
209,2.3,0.0
210,4.4,0.0
211,9.7,0.0
212,4.5,0.0
213,3.4,0.0
214,1.9,0.0
215,1.2,0.0
216,6.0,0.0
217,1.2,0.0
218,6.0,0.0
219,8.5,0.0
220,7.3,0.0
221,4.8,0.0
222,4.5,0.0
223,6.8,0.0
224,10.0,0.0
225,4.2,0.0
226,4.2,0.0
227,3.7,0.0
228,9.8,0.0
229,6.9,0.0
230,8.0,0.0
231,5.3,0.0
232,6.1,0.0
233,9.8,0.0
234,9.3,0.0
235,7.8,0.0
236,4.3,0.0
237,2.9,0.0
238,1.5,0.0
239,2.9,0.0
240,8.2,0.0
241,6.7,0.0
242,6.8,0.0
243,6.9,0.0
244,9.8,0.0
245,6.0,0.0
246,3.3,0.0
247,4.6,0.0
248,4.0,0.0
249,5.1,0.0
250,1.1,0.0
251,2.5,0.0
252,5.7,0.0
253,2.8,0.0
254,8.2,0.0
255,2.3,0.0
256,8.7,0.0
257,8.4,0.0
258,5.9,0.0
259,7.7,0.0
260,1.1,0.0
261,9.1,0.0
262,4.8,0.0
263,5.9,0.0
264,9.6,0.0
265,8.6,0.0
266,5.2,0.0
267,1.7,0.0
268,3.6,0.0
269,1.1,0.0
270,4.2,0.0
271,1.6,0.0
272,1.7,0.0
273,8.9,0.0
274,7.8,0.0
275,4.5,0.0
276,5.3,0.0
277,4.4,0.0
278,2.6,0.0
279,6.5,0.0
280,3.9,0.0
281,9.6,0.0
282,9.8,0.0
283,5.3,0.0
284,1.3,0.0
285,6.1,0.0
286,9.1,0.0
287,6.8,0.0
288,3.4,0.0
289,2.3,0.0
290,1.7,0.0
291,5.5,0.0
292,3.5,0.0
293,3.7,0.0
294,2.2,0.0
295,9.2,0.0
296,7.6,0.0
297,9.9,0.0
298,4.1,0.0
299,8.4,0.0
300,8.0,0.0
