id,cost,is_locked_out
1,6.8,0.0
2,2.4,0.0
3,2.7,0.0
4,8.6,0.0
5,8.1,0.0
6,4.5,0.0
7,4.2,0.0
8,1.9,0.0
9,1.3,0.0
10,6.4,0.0
11,6.6,0.0
12,9.9,0.0
13,4.5,0.0
14,6.8,0.0
15,8.0,0.0
16,9.1,0.0
17,8.9,0.0
18,3.1,0.0
19,9.3,0.0
20,7.2,0.0
21,9.0,0.0
22,2.6,0.0
23,3.4,0.0
24,9.2,0.0
25,7.8,0.0
26,3.7,0.0
27,9.0,0.0
28,7.0,0.0
29,8.6,0.0
30,7.5,0.0
31,5.9,0.0
32,5.2,0.0
33,3.4,0.0
34,3.7,0.0
35,7.3,0.0
36,6.4,0.0
37,8.3,0.0
38,2.1,0.0
39,4.8,0.0
40,4.8,0.0
41,5.3,0.0
42,3.5,0.0
43,2.7,0.0
44,9.1,0.0
45,4.2,0.0
46,9.0,0.0
47,2.8,0.0
48,7.2,0.0
49,9.0,0.0
50,2.3,0.0
51,1.4,0.0
52,8.3,0.0
53,1.8,0.0
54,8.2,0.0
55,4.2,0.0
56,1.3,0.0
57,3.8,0.0
58,1.7,0.0
59,8.2,0.0
60,7.4,0.0
61,6.3,0.0
62,9.7,0.0
63,4.4,0.0
64,4.7,0.0
65,9.0,0.0
66,6.8,0.0
67,1.2,0.0
68,2.7,0.0
69,5.4,0.0
70,6.6,0.0
71,2.0,0.0
72,5.7,0.0
73,5.2,0.0
74,3.6,0.0
75,7.8,0.0
76,5.5,0.0
77,3.7,0.0
78,9.2,0.0
79,7.1,0.0
80,4.9,0.0
81,7.6,0.0
82,5.0,0.0
83,6.7,0.0
84,5.4,0.0
85,1.1,0.0
86,4.3,0.0
87,8.5,0.0
88,5.4,0.0
89,4.5,0.0
90,1.8,0.0
91,1.5,0.0
92,4.5,0.0
93,4.3,0.0
94,6.5,0.0
95,1.9,0.0
96,6.0,0.0
97,6.5,0.0
98,9.8,0.0
99,6.3,0.0
100,7.9,0.0
