id,cost,is_locked_out
1,3.8,0.0
2,8.3,0.0
3,5.7,0.0
4,6.2,0.0
5,5.2,0.0
6,1.2,0.0
7,1.9,0.0
8,6.8,0.0
9,4.9,0.0
10,7.7,0.0
11,2.4,0.0
12,6.9,0.0
13,7.3,0.0
14,8.3,0.0
15,9.5,0.0
16,4.6,0.0
17,7.2,0.0
18,7.5,0.0
19,8.9,0.0
20,5.9,0.0
21,6.5,0.0
22,2.9,0.0
23,4.4,0.0
24,9.2,0.0
25,9.1,0.0
26,3.3,0.0
27,6.3,0.0
28,2.9,0.0
29,4.0,0.0
30,3.8,0.0
31,8.0,0.0
32,5.8,0.0
33,7.4,0.0
34,2.0,0.0
35,5.3,0.0
36,9.7,0.0
37,3.1,0.0
38,2.6,0.0
39,4.1,0.0
40,3.1,0.0
41,6.3,0.0
42,2.2,0.0
43,1.6,0.0
44,9.1,0.0
45,8.4,0.0
46,5.2,0.0
47,2.3,0.0
48,9.7,0.0
49,8.0,0.0
50,2.2,0.0
51,3.7,0.0
52,6.2,0.0
53,8.0,0.0
54,5.4,0.0
55,3.9,0.0
56,9.2,0.0
57,7.5,0.0
58,9.6,0.0
59,6.2,0.0
60,7.7,0.0
61,3.4,0.0
62,8.2,0.0
63,2.9,0.0
64,3.5,0.0
65,1.9,0.0
66,7.3,0.0
67,2.1,0.0
68,9.8,0.0
69,9.9,0.0
70,9.3,0.0
71,8.9,0.0
72,8.9,0.0
73,6.0,0.0
74,5.6,0.0
75,6.9,0.0
76,1.1,0.0
77,7.9,0.0
78,9.0,0.0
79,5.1,0.0
80,1.9,0.0
81,6.0,0.0
82,9.7,0.0
83,5.7,0.0
84,8.8,0.0
85,6.4,0.0
86,6.5,0.0
87,6.1,0.0
88,1.3,0.0
89,9.2,0.0
90,4.4,0.0
91,3.7,0.0
92,1.1,0.0
93,8.2,0.0
94,6.0,0.0
95,5.0,0.0
96,6.3,0.0
97,6.0,0.0
98,9.3,0.0
99,6.4,0.0
100,9.9,0.0
101,5.0,0.0
102,7.8,0.0
103,8.4,0.0
104,7.9,0.0
105,1.9,0.0
106,1.7,0.0
107,4.6,0.0
108,5.0,0.0
109,7.8,0.0
110,7.2,0.0
111,3.5,0.0
112,5.8,0.0
113,4.5,0.0
114,7.4,0.0
115,6.9,0.0
116,5.1,0.0
117,3.5,0.0
118,6.6,0.0
119,7.6,0.0
120,1.5,0.0
121,3.2,0.0
122,3.1,0.0
123,5.6,0.0
124,2.6,0.0
125,3.8,0.0
126,9.8,0.0
127,8.9,0.0
128,9.7,0.0
129,9.6,0.0
130,4.9,0.0
131,4.8,0.0
132,6.2,0.0
133,3.3,0.0
134,4.1,0.0
135,9.5,0.0
136,4.0,0.0
137,1.5,0.0
138,9.5,0.0
139,5.7,0.0
140,2.6,0.0
141,10.0,0.0
142,7.4,0.0
143,6.3,0.0
144,3.2,0.0
145,5.3,0.0
146,5.3,0.0
147,6.9,0.0
148,9.1,0.0
149,8.9,0.0
150,5.0,0.0
151,3.0,0.0
152,9.1,0.0
153,7.8,0.0
154,4.1,0.0
155,7.3,0.0
156,6.1,0.0
157,3.2,0.0
158,1.2,0.0
159,3.3,0.0
160,7.2,0.0
161,7.1,0.0
162,1.4,0.0
163,5.4,0.0
164,7.9,0.0
165,7.3,0.0
166,5.6,0.0
167,1.6,0.0
168,4.1,0.0
169,7.7,0.0
170,2.0,0.0
171,3.6,0.0
172,7.6,0.0
173,8.8,0.0
174,7.6,0.0
175,9.8,0.0
176,2.5,0.0
177,9.2,0.0
178,3.1,0.0
179,1.7,0.0
180,4.7,0.0
181,6.6,0.0
182,9.6,0.0
183,7.1,0.0
184,4.3,0.0
185,9.9,0.0
186,6.8,0.0
187,7.6,0.0
188,3.8,0.0
189,8.4,0.0
190,3.8,0.0
191,4.7,0.0
192,1.0,0.0
193,3.8,0.0
194,2.3,0.0
195,1.5,0.0
196,5.4,0.0
197,9.3,0.0
198,9.6,0.0
199,1.1,0.0
200,4.0,0.0
201,2.4,0.0
202,9.3,0.0
203,6.6,0.0
204,3.0,0.0
205,5.3,0.0
206,6.2,0.0
207,2.9,0.0
208,9.3,0.0
209,1.1,0.0
210,4.3,0.0
211,5.2,0.0
212,2.4,0.0
213,4.3,0.0
214,7.0,0.0
215,6.0,0.0
216,4.9,0.0
217,2.7,0.0
218,2.6,0.0
219,1.1,0.0
220,3.1,0.0
221,2.1,0.0
222,5.9,0.0
223,7.3,0.0
224,3.6,0.0
225,1.8,0.0
226,8.3,0.0
227,5.4,0.0
228,3.2,0.0
229,8.0,0.0
230,4.8,0.0
231,9.0,0.0
232,7.5,0.0
233,3.7,0.0
234,9.7,0.0
235,8.9,0.0
236,7.7,1.0
237,6.0,1.0
238,8.7,0.0
239,5.7,0.0
240,6.0,0.0
241,8.8,0.0
242,4.7,0.0
243,5.0,0.0
244,1.9,0.0
245,3.9,0.0
246,9.3,0.0
247,4.7,0.0
248,7.1,0.0
249,1.3,0.0
250,2.3,0.0
251,4.4,0.0
252,5.9,0.0
253,5.9,0.0
254,1.0,0.0
255,2.8,0.0
256,8.0,0.0
257,8.7,0.0
258,9.6,0.0
259,1.0,0.0
260,3.2,0.0
261,9.2,1.0
262,8.7,1.0
263,5.6,0.0
264,4.2,0.0
265,8.3,0.0
266,3.2,0.0
267,5.5,0.0
268,3.0,0.0
269,5.9,0.0
270,7.9,0.0
271,3.3,0.0
272,9.6,0.0
273,6.8,0.0
274,8.4,0.0
275,6.9,0.0
276,9.8,0.0
277,7.6,0.0
278,3.7,0.0
279,7.9,0.0
280,4.7,0.0
281,2.9,0.0
282,3.5,0.0
283,1.1,0.0
284,3.9,0.0
285,8.6,0.0
286,8.4,0.0
287,8.2,0.0
288,8.9,0.0
289,6.2,0.0
290,2.1,0.0
291,9.9,0.0
292,7.9,0.0
293,7.7,0.0
294,2.6,0.0
295,8.3,0.0
296,1.0,0.0
297,3.8,0.0
298,2.3,0.0
299,1.1,0.0
300,9.1,0.0
301,6.4,0.0
302,2.2,0.0
303,6.4,0.0
304,7.7,0.0
305,7.5,0.0
306,4.5,0.0
307,2.1,0.0
308,8.3,0.0
309,7.5,0.0
310,7.3,0.0
311,2.0,0.0
312,4.6,0.0
313,2.4,0.0
314,3.6,0.0
315,4.7,0.0
316,6.4,0.0
317,1.2,0.0
318,5.5,0.0
319,5.4,0.0
320,6.4,0.0
321,4.6,0.0
322,7.0,0.0
323,5.3,0.0
324,6.3,0.0
325,8.9,0.0
326,1.9,0.0
327,5.2,0.0
328,9.6,0.0
329,8.7,0.0
330,7.9,0.0
331,9.7,0.0
332,5.2,0.0
333,5.8,0.0
334,4.4,0.0
335,3.9,0.0
336,1.5,0.0
337,9.7,0.0
338,6.6,0.0
339,5.3,0.0
340,7.6,0.0
341,9.6,0.0
342,4.4,0.0
343,1.1,0.0
344,9.8,0.0
345,6.8,0.0
346,3.6,0.0
347,2.0,0.0
348,4.1,0.0
349,1.3,0.0
350,4.7,0.0
351,5.0,0.0
352,7.7,0.0
353,7.0,0.0
354,8.2,0.0
355,3.1,0.0
356,2.0,0.0
357,9.3,0.0
358,5.2,0.0
359,8.0,0.0
360,9.5,0.0
361,7.9,0.0
362,5.1,0.0
363,8.8,0.0
364,1.8,0.0
365,8.0,0.0
366,8.7,0.0
367,7.9,0.0
368,4.2,0.0
369,8.2,0.0
370,5.6,0.0
371,6.2,0.0
372,5.8,0.0
373,5.8,0.0
374,9.7,0.0
375,7.6,0.0
376,2.1,0.0
377,5.5,0.0
378,2.7,0.0
379,5.4,0.0
380,8.9,0.0
381,6.6,0.0
382,8.4,0.0
383,5.1,0.0
384,3.7,0.0
385,1.0,0.0
386,7.3,0.0
387,8.3,0.0
388,6.9,0.0
389,9.6,0.0
390,9.9,0.0
391,9.0,0.0
392,2.2,0.0
393,2.6,0.0
394,7.7,0.0
395,7.2,0.0
396,4.8,0.0
397,7.4,0.0
398,7.3,0.0
399,2.6,0.0
400,8.1,0.0
401,8.6,0.0
402,7.7,0.0
403,4.9,0.0
404,4.9,0.0
405,2.8,0.0
406,7.0,0.0
407,1.9,0.0
408,8.0,0.0
409,3.8,0.0
410,4.0,0.0
411,2.3,0.0
412,4.1,0.0
413,8.8,0.0
414,5.4,0.0
415,8.5,0.0
416,4.0,0.0
417,3.9,0.0
418,3.8,0.0
419,5.2,0.0
420,3.9,0.0
421,5.9,0.0
422,9.8,0.0
423,9.7,0.0
424,5.7,0.0
425,8.6,0.0
426,3.1,0.0
427,7.4,0.0
428,5.1,0.0
429,2.5,0.0
430,5.6,0.0
431,5.5,0.0
432,3.1,0.0
433,3.6,0.0
434,2.2,0.0
435,7.3,0.0
436,6.8,0.0
437,1.1,0.0
438,2.4,0.0
439,4.2,0.0
440,8.9,0.0
441,8.9,0.0
442,1.1,0.0
443,4.7,0.0
444,8.3,0.0
445,4.8,0.0
446,1.5,0.0
447,8.5,0.0
448,1.5,0.0
449,8.0,0.0
450,2.5,0.0
451,3.2,0.0
452,8.3,0.0
453,1.5,0.0
454,4.7,0.0
455,3.2,0.0
456,2.9,0.0
457,8.3,0.0
458,7.8,0.0
459,3.3,0.0
460,7.7,0.0
461,4.9,0.0
462,2.3,0.0
463,3.6,0.0
464,3.3,0.0
465,4.9,0.0
466,3.2,0.0
467,3.7,0.0
468,2.8,0.0
469,3.3,0.0
470,2.8,0.0
471,4.3,0.0
472,7.5,0.0
473,6.6,0.0
474,2.4,0.0
475,3.5,0.0
476,7.2,0.0
477,6.4,0.0
478,2.2,0.0
479,1.3,0.0
480,3.8,0.0
481,2.6,0.0
482,7.7,0.0
483,3.4,0.0
484,6.9,0.0
485,4.3,0.0
486,4.5,0.0
487,4.1,0.0
488,5.9,0.0
489,9.1,0.0
490,5.9,0.0
491,7.8,0.0
492,1.1,0.0
493,8.7,0.0
494,9.5,0.0
495,10.0,0.0
496,9.1,0.0
497,5.7,0.0
498,9.0,0.0
499,9.0,0.0
500,4.4,0.0
