id,cost,is_locked_out
1,1.5,0.0
2,3.8,0.0
3,7.4,0.0
4,6.5,0.0
5,6.7,0.0
6,7.5,0.0
7,4.4,0.0
8,6.0,0.0
9,2.6,0.0
10,8.5,0.0
11,6.8,0.0
12,1.6,0.0
13,2.1,0.0
14,5.6,0.0
15,9.3,0.0
16,3.2,0.0
17,4.9,0.0
18,6.6,0.0
19,6.5,0.0
20,8.7,0.0
21,8.4,0.0
22,6.7,0.0
23,2.5,0.0
24,2.9,0.0
25,2.7,0.0
26,1.5,0.0
27,3.4,0.0
28,8.8,0.0
29,7.3,0.0
30,1.9,0.0
31,4.9,0.0
32,9.9,0.0
33,4.8,0.0
34,8.5,0.0
35,3.7,0.0
36,5.4,0.0
37,8.6,0.0
38,2.9,0.0
39,5.4,0.0
40,3.5,0.0
41,4.4,0.0
42,1.2,0.0
43,7.0,0.0
44,6.6,0.0
45,6.2,0.0
46,6.1,0.0
47,6.7,0.0
48,3.3,0.0
49,6.8,0.0
50,8.6,0.0
51,8.6,0.0
52,8.5,0.0
53,4.1,0.0
54,1.3,0.0
55,4.7,0.0
56,9.4,0.0
57,8.6,0.0
58,5.5,0.0
59,3.6,0.0
60,3.5,0.0
61,4.7,0.0
62,2.9,0.0
63,2.2,0.0
64,6.9,0.0
65,1.5,0.0
66,5.7,0.0
67,6.6,0.0
68,9.9,0.0
69,5.1,0.0
70,9.0,0.0
71,4.6,0.0
72,8.9,0.0
73,6.3,0.0
74,7.2,0.0
75,5.1,0.0
76,3.4,0.0
77,5.0,0.0
78,8.3,0.0
79,1.5,0.0
80,2.9,0.0
81,8.9,0.0
82,9.2,0.0
83,1.8,0.0
84,1.3,0.0
85,4.9,0.0
86,8.0,0.0
87,8.5,0.0
88,7.0,0.0
89,7.4,0.0
90,8.4,0.0
91,2.9,0.0
92,4.2,0.0
93,8.2,0.0
94,6.9,0.0
95,9.0,0.0
96,2.3,0.0
97,7.8,0.0
98,8.3,0.0
99,3.9,0.0
100,4.7,0.0
101,3.2,0.0
102,2.1,0.0
103,3.6,0.0
104,2.5,0.0
105,6.7,0.0
106,2.6,0.0
107,4.2,0.0
108,4.5,0.0
109,8.9,0.0
110,3.4,0.0
111,4.6,0.0
112,4.1,0.0
113,4.0,0.0
114,9.0,0.0
115,2.7,0.0
116,2.4,0.0
117,5.7,0.0
118,8.7,0.0
119,7.0,0.0
120,8.9,0.0
121,6.0,0.0
122,4.0,0.0
123,10.0,0.0
124,6.7,0.0
125,8.7,0.0
126,5.6,0.0
127,4.9,0.0
128,8.1,0.0
129,9.0,0.0
130,5.0,1.0
131,8.1,1.0
132,3.4,0.0
133,7.8,0.0
134,9.3,0.0
135,7.6,0.0
136,4.4,0.0
137,5.3,0.0
138,8.1,0.0
139,7.8,0.0
140,1.5,0.0
141,5.0,0.0
142,7.1,0.0
143,4.7,0.0
144,3.8,0.0
145,2.3,0.0
146,9.0,0.0
147,4.4,0.0
148,7.3,0.0
149,2.9,0.0
150,3.3,1.0
151,3.8,1.0
152,2.6,0.0
153,5.3,0.0
154,7.6,0.0
155,9.3,0.0
156,7.1,0.0
157,6.5,0.0
158,2.1,0.0
159,1.1,0.0
160,9.2,0.0
161,3.5,0.0
162,7.6,0.0
163,9.2,0.0
164,5.6,0.0
165,7.3,0.0
166,7.9,0.0
167,3.0,0.0
168,8.2,0.0
169,5.7,0.0
170,9.3,0.0
171,5.6,0.0
172,8.0,0.0
173,7.0,0.0
174,3.1,0.0
175,5.7,0.0
176,7.8,0.0
177,7.4,0.0
178,7.3,0.0
179,3.4,0.0
180,3.5,0.0
181,3.3,0.0
182,3.1,0.0
183,2.3,0.0
184,2.3,0.0
185,1.1,0.0
186,4.7,0.0
187,8.3,0.0
188,5.5,0.0
189,5.3,0.0
190,4.4,0.0
191,1.6,0.0
192,9.5,0.0
193,2.7,0.0
194,9.2,0.0
195,7.5,0.0
196,8.1,0.0
197,7.3,0.0
198,8.9,0.0
199,1.7,0.0
200,2.5,0.0
201,7.7,0.0
202,3.6,0.0
203,8.8,0.0
204,2.7,0.0
205,3.3,0.0
206,1.7,0.0
207,4.8,0.0
208,2.5,0.0
209,5.4,0.0
210,8.7,0.0
211,5.0,0.0
212,1.5,0.0
213,3.4,0.0
214,5.3,0.0
215,1.3,0.0
216,2.7,0.0
217,5.1,0.0
218,3.0,0.0
219,1.5,0.0
220,3.9,0.0
221,8.9,0.0
222,5.8,0.0
223,6.0,0.0
224,7.8,0.0
225,3.1,0.0
226,9.2,0.0
227,7.7,0.0
228,5.6,0.0
229,8.5,0.0
230,3.0,0.0
231,5.0,0.0
232,5.0,0.0
233,8.0,0.0
234,1.6,0.0
235,1.7,0.0
236,3.0,0.0
237,4.4,0.0
238,3.8,0.0
239,8.1,0.0
240,2.4,0.0
241,2.7,0.0
242,6.9,0.0
243,1.3,0.0
244,4.3,0.0
245,6.6,0.0
246,1.1,0.0
247,5.5,0.0
248,5.5,0.0
249,9.3,0.0
250,3.5,0.0
251,1.7,0.0
252,4.0,0.0
253,7.0,0.0
254,6.4,0.0
255,9.3,0.0
256,8.6,0.0
257,6.6,0.0
258,3.0,0.0
259,6.8,0.0
260,1.6,0.0
261,3.6,0.0
262,5.6,0.0
263,5.4,0.0
264,5.4,0.0
265,8.8,0.0
266,9.8,0.0
267,7.6,0.0
268,1.5,0.0
269,7.6,0.0
270,4.9,0.0
271,3.4,0.0
272,5.9,0.0
273,9.3,0.0
274,2.6,0.0
275,5.2,0.0
276,9.4,0.0
277,2.7,0.0
278,2.8,0.0
279,1.2,0.0
280,9.3,0.0
281,5.9,0.0
282,3.4,0.0
283,1.9,0.0
284,9.7,0.0
285,3.8,0.0
286,9.6,0.0
287,4.5,0.0
288,9.3,0.0
289,9.0,0.0
290,4.5,0.0
291,8.5,0.0
292,3.6,0.0
293,5.9,0.0
294,9.0,0.0
295,3.4,0.0
296,5.0,0.0
297,8.0,0.0
298,3.5,0.0
299,8.0,0.0
300,6.2,0.0
